'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[11:42:54.035 06/11/2076]',3.126,1.563,-1.172,-1.172,2.344,-0.391,1.172,-1.563,3.126,0.391,1.172,7.814,7.814,-10.159,2.735,12.503,0.391,0.781,1.954,5.861,-11.331,-3.516,2.735
'[11:42:54.039 06/11/2076]',4.298,-5.470,3.907,-5.079,0.781,0.391,0.391,-3.516,2.735,-0.391,1.172,28.523,13.675,-18.364,-0.781,37.900,-1.172,0.000,-3.126,16.801,-23.053,-0.391,-0.781
'[11:42:54.043 06/11/2076]',3.907,-21.880,13.284,-14.457,-10.159,-1.563,1.563,-7.424,3.126,-4.298,2.344,61.343,16.801,-34.383,3.126,77.753,-7.814,1.563,-12.503,35.946,-58.217,1.563,3.126
'[11:42:54.047 06/11/2076]',2.344,-42.198,24.225,-12.894,-16.410,-1.172,-0.391,-9.377,17.582,-9.768,-0.391,80.879,38.291,-52.747,5.079,96.508,-12.112,-1.954,-23.443,46.886,-49.231,-2.735,5.079
'[11:42:54.051 06/11/2076]',-3.907,-51.575,19.536,-6.252,-28.132,-2.735,-8.205,-1.954,15.629,-15.238,-4.298,69.158,20.317,-32.821,4.298,73.455,-18.755,-4.298,-18.755,37.118,-41.807,7.814,4.298
'[11:42:54.055 06/11/2076]',-1.563,-39.463,3.516,-5.861,-22.271,-7.424,-11.331,-1.954,5.470,-14.066,-5.470,55.092,-0.781,-24.225,15.629,48.840,-20.317,-5.861,-2.735,22.271,-48.449,11.722,15.629
'[11:42:54.059 06/11/2076]',3.907,-27.741,-5.470,-9.768,-11.722,-7.814,-14.847,-3.516,1.954,-10.940,-5.861,58.999,4.689,-42.198,23.834,56.654,-18.364,-7.424,6.252,22.662,-64.469,4.689,23.834
'[11:42:54.063 06/11/2076]',9.377,-15.629,-10.549,-16.020,-1.954,-6.252,-18.364,-5.861,-2.735,-8.205,-7.424,62.515,3.907,-39.072,15.238,62.125,-18.364,-10.159,11.331,23.443,-76.972,13.284,15.238
'[11:42:54.066 06/11/2076]',11.331,-12.112,-5.861,-22.271,2.344,-1.563,-19.536,-8.987,-25.397,-0.391,-7.424,62.906,-16.410,-18.364,6.252,57.436,-17.192,-9.377,6.642,22.662,-73.846,30.085,6.252
'[11:42:54.070 06/11/2076]',5.079,-27.741,5.470,-21.490,-7.814,3.126,-20.317,-14.066,-2.735,2.344,-10.549,55.482,13.284,-28.523,9.377,49.231,-15.629,-7.814,-4.689,27.741,-37.509,11.722,9.377
'[11:42:54.074 06/11/2076]',1.172,-38.291,6.252,-12.503,-16.410,8.205,-19.536,-15.238,15.629,0.391,-14.457,44.933,34.774,-16.801,-12.112,41.026,-15.238,-8.987,-5.470,39.463,-12.894,14.847,-12.112
'[11:42:54.078 06/11/2076]',4.689,-25.788,0.391,-13.284,-17.582,16.801,-16.801,-16.020,24.615,1.563,-14.847,44.151,43.370,-18.755,-3.126,35.165,-12.894,-7.033,0.391,28.132,-5.470,13.675,-3.126
'[11:42:54.082 06/11/2076]',11.331,-20.708,-11.331,-13.675,-21.099,20.708,-16.020,-18.364,29.695,-1.172,-17.582,48.059,51.966,-44.542,7.814,42.979,-10.940,-8.987,12.112,37.118,-19.145,-5.079,7.814
'[11:42:54.086 06/11/2076]',12.894,0.391,-9.377,-19.145,-17.582,26.960,-9.768,-13.675,30.085,-1.954,-20.708,36.728,48.840,-31.258,-4.298,30.476,-7.424,-10.549,10.159,21.490,-14.847,8.205,-4.298
'[11:42:54.090 06/11/2076]',16.020,16.020,-11.722,-16.020,-15.629,32.821,-5.470,-6.642,21.099,2.344,-24.615,26.569,33.211,-17.973,-1.172,11.331,-1.954,-12.503,12.503,7.814,-11.722,16.020,-1.172
'[11:42:54.094 06/11/2076]',21.880,1.563,-7.033,-12.894,-13.675,36.728,-8.987,-9.768,17.582,3.126,-31.258,28.523,39.072,-35.556,-1.954,16.410,-1.563,-19.927,7.814,20.708,0.391,0.391,-1.954
'[11:42:54.098 06/11/2076]',22.662,-13.675,11.331,-11.331,-10.159,44.151,-13.284,-10.940,22.662,4.298,-35.556,30.085,51.966,-39.072,-16.801,26.569,-2.344,-26.960,-10.549,33.211,17.582,-0.391,-16.801
'[11:42:54.102 06/11/2076]',19.145,-16.020,10.940,-5.861,-8.205,43.370,-17.582,-8.205,22.271,3.126,-39.463,14.457,42.589,-24.615,-19.927,4.298,-5.079,-33.602,-10.159,35.165,16.801,13.284,-19.927
'[11:42:54.105 06/11/2076]',14.847,-12.503,0.391,-6.252,-13.284,34.774,-18.755,-5.861,17.582,-1.954,-43.370,7.814,30.867,-29.304,-12.894,-8.205,-4.689,-42.979,0.391,29.304,14.847,6.642,-12.894
'[11:42:54.109 06/11/2076]',11.331,-7.424,-1.563,-0.781,-9.377,29.304,-15.629,-2.344,24.615,-5.470,-47.277,14.847,39.072,-32.039,-21.099,1.954,0.391,-48.449,2.344,28.523,22.271,11.722,-21.099
'[11:42:54.113 06/11/2076]',1.954,-2.344,-7.033,1.954,-14.066,16.801,-8.987,1.172,32.430,-8.205,-53.919,4.689,42.589,-18.364,-24.615,-23.443,7.424,-54.310,7.814,14.066,46.105,23.053,-24.615
'[11:42:54.117 06/11/2076]',-5.861,-1.172,-12.503,8.987,-21.880,5.470,-8.205,12.894,28.913,-18.364,-60.562,3.907,28.913,-19.145,-22.662,-32.430,5.470,-58.608,13.284,-5.079,72.283,10.549,-22.662
'[11:42:54.121 06/11/2076]',-0.781,-10.159,-1.563,3.516,-14.847,12.894,-14.457,6.252,31.648,-26.960,-57.045,3.907,35.946,-39.072,-21.880,-23.053,0.391,-57.436,2.344,13.284,57.827,3.907,-21.880
'[11:42:54.125 06/11/2076]',0.391,-21.099,0.391,5.861,-10.940,12.894,-20.708,5.079,33.211,-32.430,-58.217,-1.172,40.635,-39.853,-42.198,-16.410,-5.861,-57.045,0.391,31.648,49.231,9.377,-42.198
'[11:42:54.129 06/11/2076]',-6.642,-36.337,11.331,5.861,-14.847,10.940,-25.006,3.907,25.397,-35.946,-59.780,-9.377,33.602,-37.900,-53.138,-21.490,-12.112,-62.125,-10.549,40.244,62.515,8.987,-53.138
'[11:42:54.133 06/11/2076]',-8.205,-46.496,15.629,4.689,-16.410,11.722,-26.960,-1.563,21.490,-38.291,-62.125,-9.768,28.132,-45.714,-56.654,-14.457,-11.722,-65.250,-14.847,53.138,59.780,4.689,-56.654
'[11:42:54.137 06/11/2076]',-14.066,-46.886,9.377,3.126,-23.053,7.033,-28.913,-2.344,14.066,-39.072,-67.204,-12.503,15.238,-56.264,-45.324,-17.192,-8.205,-70.720,-8.596,52.357,50.794,-2.344,-45.324
'[11:42:54.141 06/11/2076]',-24.615,-55.873,19.536,-0.391,-33.211,-1.172,-27.350,1.172,5.079,-38.681,-71.893,-22.662,2.344,-50.012,-51.184,-28.523,-8.987,-75.409,-18.755,47.668,75.018,-6.252,-51.184
'[11:42:54.145 06/11/2076]',-25.397,-44.933,17.973,-5.079,-31.258,0.391,-25.788,0.391,3.516,-37.900,-69.548,-21.490,0.391,-53.919,-46.105,-25.006,-8.596,-73.455,-17.192,41.807,71.893,-10.940,-46.105
'[11:42:54.148 06/11/2076]',-19.536,-21.490,6.642,-12.112,-23.443,8.205,-27.741,-3.126,5.861,-34.383,-62.515,-20.708,7.814,-43.370,-60.562,-16.020,-8.987,-69.158,-5.861,35.165,50.012,7.033,-60.562
'[11:42:54.152 06/11/2076]',-18.364,-26.569,5.079,-6.252,-23.443,8.205,-30.867,0.000,3.126,-28.132,-60.171,-31.258,7.424,-39.072,-58.217,-25.788,-8.596,-67.595,-4.298,33.211,59.389,1.563,-58.217
'[11:42:54.156 06/11/2076]',-25.006,-31.258,3.907,1.563,-26.569,6.252,-31.648,0.391,0.391,-21.880,-62.125,-35.165,6.642,-40.244,-53.529,-32.039,-6.252,-67.204,-3.126,29.304,82.051,-10.159,-53.529
'[11:42:54.160 06/11/2076]',-24.225,-29.695,-8.987,3.126,-29.304,1.954,-32.039,-0.781,1.172,-17.192,-65.250,-27.350,13.675,-33.211,-68.376,-21.099,-1.954,-66.813,9.768,28.132,73.065,4.689,-68.376
'[11:42:54.164 06/11/2076]',-34.774,-49.621,-11.331,12.112,-40.244,-13.284,-32.430,3.126,-3.907,-15.629,-72.674,-22.662,16.801,-54.701,-47.277,-29.695,-1.172,-67.985,12.112,28.523,92.991,-11.331,-47.277
'[11:42:54.168 06/11/2076]',-44.933,-51.184,-8.987,8.596,-49.621,-21.880,-25.006,0.000,-10.159,-11.722,-71.502,-40.244,6.252,-32.039,-66.032,-44.151,-1.954,-63.687,9.768,17.192,120.342,-3.907,-66.032
'[11:42:54.172 06/11/2076]',-45.324,-37.900,-19.536,2.735,-51.184,-18.755,-21.880,-7.424,-9.377,-12.894,-64.469,-44.933,5.470,-23.053,-72.283,-42.589,-3.516,-53.919,20.317,12.112,108.230,3.907,-72.283
'[11:42:54.176 06/11/2076]',-39.463,-30.867,-19.145,0.781,-45.714,-7.033,-25.397,-9.768,-7.033,-16.801,-56.264,-25.788,17.192,-40.244,-67.595,-16.020,-5.861,-48.449,19.927,19.145,93.382,-3.907,-67.595
'[11:42:54.180 06/11/2076]',-35.946,-32.821,-5.470,-0.391,-38.681,1.563,-28.913,-9.377,-1.954,-16.020,-53.919,-13.675,23.443,-37.118,-75.409,2.344,-1.954,-45.714,6.252,24.225,96.899,-3.516,-75.409
'[11:42:54.184 06/11/2076]',-33.211,-17.192,-12.503,-1.172,-33.993,10.549,-32.821,-8.596,2.344,-19.536,-53.138,-3.516,23.443,-18.755,-86.349,6.252,1.172,-47.277,13.284,14.066,90.256,13.284,-86.349
'[11:42:54.188 06/11/2076]',-30.867,-17.973,-5.861,-7.814,-29.304,9.377,-33.993,-9.768,3.126,-21.880,-53.919,-16.801,19.536,-37.509,-62.125,-9.377,5.079,-51.184,6.642,16.410,75.018,1.563,-62.125
'[11:42:54.191 06/11/2076]',-30.085,-32.039,0.391,-10.159,-27.350,1.563,-33.993,-12.112,6.252,-21.490,-57.436,-28.523,19.927,-47.277,-62.515,-12.894,3.126,-55.873,0.391,23.053,84.396,-12.503,-62.515
'[11:42:54.195 06/11/2076]',-31.258,-37.509,0.781,-13.284,-28.913,-2.735,-32.430,-17.192,2.735,-24.225,-57.436,-38.291,16.801,-46.886,-71.502,-16.801,-2.344,-59.780,0.000,29.695,87.131,-18.364,-71.502
'[11:42:54.199 06/11/2076]',-30.867,-35.556,5.079,-19.927,-29.695,-3.126,-31.648,-16.801,-0.781,-25.006,-57.436,-33.211,14.847,-67.595,-50.403,-14.066,-9.377,-60.562,-4.298,30.867,75.409,-32.039,-50.403
'[11:42:54.203 06/11/2076]',-32.430,-26.178,9.377,-23.443,-30.085,-1.172,-32.039,-8.987,-1.563,-22.662,-59.389,-23.053,16.410,-58.999,-65.250,0.391,-10.940,-59.780,-8.596,25.006,72.674,-25.397,-65.250
'[11:42:54.207 06/11/2076]',-32.430,-9.768,-8.987,-16.410,-33.602,3.516,-33.602,-5.079,-5.079,-17.582,-56.654,-29.695,15.238,-42.589,-60.952,-21.099,-8.596,-58.999,9.768,13.675,67.985,-15.238,-60.952
'[11:42:54.211 06/11/2076]',-23.834,3.126,-15.238,-15.238,-26.178,14.457,-31.648,-8.205,4.298,-8.987,-50.403,-31.648,20.708,-36.728,-37.509,-32.821,-2.735,-55.482,16.020,5.470,54.701,-12.503,-37.509
'[11:42:54.215 06/11/2076]',-6.642,10.940,-12.894,-13.675,-9.377,22.271,-31.648,-4.298,18.755,-3.516,-44.933,-19.145,35.946,-34.774,-30.476,-19.927,5.861,-53.138,13.675,1.563,42.979,-9.768,-30.476
'[11:42:54.219 06/11/2076]',8.205,10.940,-16.020,-11.331,3.516,22.271,-32.430,-1.563,25.788,-0.391,-42.979,-21.099,42.198,-29.304,-27.350,-24.615,13.284,-55.092,16.801,0.781,39.463,-12.112,-27.350
'[11:42:54.223 06/11/2076]',10.549,6.642,-8.987,-8.596,7.033,17.582,-29.695,3.516,27.350,1.954,-43.370,-22.662,47.277,-21.099,-27.350,-35.165,15.629,-55.873,9.768,-2.735,57.436,-12.112,-27.350
'[11:42:54.227 06/11/2076]',9.377,10.159,-5.079,-8.987,7.424,7.424,-26.960,16.801,22.662,3.907,-50.794,6.642,51.966,-26.569,-31.648,-10.159,18.364,-64.469,5.861,-13.284,64.469,-8.987,-31.648
'[11:42:54.230 06/11/2076]',9.768,18.364,-9.377,-11.331,8.205,3.907,-25.006,19.536,22.662,8.596,-51.184,-3.126,49.231,-21.880,-31.258,-17.973,21.099,-69.939,10.159,-19.145,63.297,-9.768,-31.258
'[11:42:54.234 06/11/2076]',7.424,30.476,-14.066,-20.317,7.033,7.814,-25.397,12.894,21.099,5.470,-43.761,-29.304,37.509,-16.020,-27.350,-39.463,19.536,-70.330,14.847,-30.085,65.641,-14.457,-27.350
'[11:42:54.238 06/11/2076]',15.629,48.059,-17.192,-26.960,16.801,17.973,-30.476,13.675,27.350,2.344,-34.774,-27.741,33.602,-16.801,-18.364,-30.476,16.020,-66.813,17.973,-32.430,38.291,-15.629,-18.364
'[11:42:54.242 06/11/2076]',24.225,48.059,-16.801,-26.178,25.397,19.927,-32.430,14.457,37.509,-1.954,-30.085,-22.271,46.496,-19.927,-34.383,-8.987,14.847,-64.078,17.582,-14.847,15.238,-8.987,-34.383
'[11:42:54.246 06/11/2076]',18.755,35.946,-16.801,-25.397,20.317,15.629,-36.337,11.331,39.072,-10.940,-30.476,-21.490,50.794,-42.589,-25.006,-7.424,5.861,-60.952,17.582,-3.516,18.755,-26.960,-25.006
'[11:42:54.250 06/11/2076]',7.033,21.099,-0.391,-26.569,11.722,9.377,-37.118,16.410,36.337,-16.410,-36.728,-10.549,47.277,-38.681,-29.304,-7.424,0.391,-60.171,1.172,1.563,35.165,-23.443,-29.304
'[11:42:54.254 06/11/2076]',7.424,18.364,0.000,-35.946,10.940,1.172,-40.635,17.192,33.211,-19.927,-42.198,-10.159,41.416,-34.774,-42.979,-2.344,0.391,-65.641,0.781,1.172,23.443,-12.894,-42.979
'[11:42:54.258 06/11/2076]',4.689,16.020,-4.298,-38.681,11.722,-3.907,-44.151,13.675,31.648,-19.927,-44.542,-23.834,41.026,-41.026,-39.463,-16.801,0.000,-65.641,5.079,-3.516,34.774,-21.490,-39.463
'[11:42:54.262 06/11/2076]',2.735,14.847,3.907,-45.324,14.847,-5.079,-44.151,11.722,28.913,-19.536,-44.542,-28.523,40.635,-29.695,-55.873,-19.145,1.172,-67.595,-3.126,-6.642,44.542,-11.331,-55.873
'[11:42:54.266 06/11/2076]',7.033,27.350,-12.894,-38.291,21.099,-8.596,-46.105,15.238,29.695,-15.238,-43.761,-23.053,42.979,-29.304,-57.436,-8.205,8.205,-69.158,13.675,-13.284,30.867,-6.252,-57.436
'[11:42:54.270 06/11/2076]',1.172,25.006,-19.536,-28.132,19.927,-10.549,-43.370,12.112,26.178,-12.112,-41.026,-33.211,45.714,-49.231,-38.681,-17.973,12.894,-65.250,20.317,-7.814,33.211,-23.834,-38.681
'[11:42:54.273 06/11/2076]',-4.298,24.225,-21.490,-21.490,13.284,-0.781,-42.979,5.861,22.271,-11.331,-38.291,-36.728,45.714,-66.032,-25.006,-18.364,19.536,-62.515,22.271,-2.735,32.821,-39.072,-25.006
'[11:42:54.277 06/11/2076]',-1.563,24.615,-25.788,-14.457,13.284,1.172,-41.807,6.642,21.880,-11.331,-37.900,-20.317,54.310,-65.641,-34.774,-2.344,23.053,-59.389,26.569,-4.298,31.258,-30.476,-34.774
'[11:42:54.281 06/11/2076]',3.516,24.225,-30.085,-14.066,12.894,3.516,-38.681,4.298,21.099,-11.331,-35.556,-16.801,62.515,-70.330,-35.165,-0.781,24.225,-55.482,30.867,-7.033,33.602,-29.304,-35.165
'[11:42:54.285 06/11/2076]',1.954,26.178,-23.834,-16.801,7.814,4.298,-33.993,6.642,17.192,-10.549,-36.337,-29.695,57.436,-65.641,-35.165,-16.020,25.788,-53.529,24.615,-22.662,52.357,-32.821,-35.165
'[11:42:54.289 06/11/2076]',-1.172,19.927,-14.847,-14.457,2.735,-5.470,-28.523,19.927,12.112,-7.033,-45.714,-29.695,50.012,-41.026,-49.231,-30.476,25.006,-51.575,15.629,-30.867,67.204,-14.066,-49.231
'[11:42:54.293 06/11/2076]',1.563,14.066,-7.033,-19.536,3.516,-6.252,-23.834,14.847,11.722,-1.172,-43.761,-25.006,52.747,-39.463,-44.933,-26.178,27.741,-48.840,7.814,-18.755,61.343,-9.768,-44.933
'[11:42:54.297 06/11/2076]',4.689,12.112,-2.344,-27.350,6.642,0.391,-24.615,4.689,17.973,2.344,-45.324,-25.788,60.952,-57.436,-28.132,-24.615,29.695,-47.668,3.126,-5.861,55.873,-27.741,-28.132
'[11:42:54.301 06/11/2076]',9.377,19.927,-10.940,-25.006,7.033,8.596,-31.258,6.642,13.284,3.126,-42.198,-20.708,53.138,-50.012,-24.225,-25.006,24.225,-44.151,11.722,-5.079,38.291,-21.880,-24.225
'[11:42:54.305 06/11/2076]',14.847,21.490,-13.675,-26.178,8.205,14.066,-32.821,5.470,14.457,3.516,-35.556,-16.801,52.357,-43.761,-16.020,-26.569,24.615,-41.416,14.457,-3.516,33.602,-19.145,-16.020
'[11:42:54.309 06/11/2076]',21.490,25.788,-26.178,-25.788,10.549,17.973,-35.165,0.391,22.271,5.079,-35.946,-19.927,67.204,-57.045,-12.112,-25.788,26.178,-42.589,26.960,-0.781,37.118,-33.993,-12.112
'[11:42:54.313 06/11/2076]',23.834,14.066,-30.867,-17.192,11.722,17.973,-42.589,1.563,23.834,7.033,-37.509,-25.788,71.111,-52.747,-19.145,-30.476,28.523,-48.059,31.648,8.596,37.900,-28.913,-19.145
'[11:42:54.316 06/11/2076]',26.178,5.861,-37.900,-30.085,12.503,12.894,-46.886,-15.629,24.615,3.516,-41.807,-31.258,71.502,-40.244,-35.556,-39.072,29.695,-53.138,38.681,12.112,48.840,-21.490,-35.556
'[11:42:54.320 06/11/2076]',32.821,8.205,-52.357,-31.258,18.755,12.894,-50.012,-24.615,28.523,5.079,-43.370,-33.993,75.018,-46.496,-28.913,-40.635,30.085,-55.092,53.138,14.847,41.026,-26.178,-28.913
'[11:42:54.324 06/11/2076]',33.993,20.708,-42.589,-37.509,21.099,15.629,-44.933,-17.973,23.053,7.424,-42.979,-33.211,69.548,-43.370,-40.244,-29.695,27.350,-53.138,43.370,9.768,32.039,-23.834,-40.244
'[11:42:54.328 06/11/2076]',33.211,32.039,-33.602,-31.648,19.536,20.317,-37.509,-4.298,16.410,7.814,-38.681,-28.132,60.171,-35.946,-33.602,-32.039,24.615,-47.668,34.383,-1.954,35.556,-18.364,-33.602
'[11:42:54.332 06/11/2076]',31.648,39.072,-35.165,-25.788,17.582,25.397,-30.476,-3.516,14.457,8.205,-33.602,-22.271,61.343,-35.946,-34.774,-22.271,24.225,-44.151,35.946,-3.516,30.867,-17.192,-34.774
'[11:42:54.336 06/11/2076]',29.304,36.337,-25.397,-17.192,15.238,33.211,-24.225,-2.344,10.940,7.814,-26.178,-27.350,62.515,-37.509,-38.681,-18.755,25.397,-40.244,26.178,5.470,30.085,-16.801,-38.681
'[11:42:54.340 06/11/2076]',25.006,25.006,-33.602,-5.861,10.549,34.774,-25.788,-10.159,7.814,7.424,-22.662,-27.350,60.562,-24.225,-48.840,-21.880,24.615,-36.337,34.383,15.238,38.681,-9.377,-48.840
'[11:42:54.344 06/11/2076]',22.662,12.503,-34.774,-12.503,3.516,29.304,-21.099,-24.615,4.689,7.814,-20.708,-8.987,66.813,-28.132,-48.449,-5.861,22.271,-33.211,35.556,24.225,43.370,-14.847,-48.449
'[11:42:54.348 06/11/2076]',26.178,20.317,-2.344,1.172,8.205,28.132,-2.344,10.940,9.768,17.582,-17.973,13.675,72.674,-31.648,-28.132,12.112,26.960,-22.271,3.126,12.112,48.059,-19.927,-28.132
'[11:42:54.352 06/11/2076]',22.271,23.053,0.391,19.927,-1.172,23.443,6.252,36.728,3.907,25.006,-23.053,17.192,55.873,-14.847,-18.364,2.735,29.695,-18.364,0.391,-9.768,65.641,-21.490,-18.364
'[11:42:54.355 06/11/2076]',22.662,26.569,2.344,17.582,-3.907,21.099,13.284,37.900,2.735,30.085,-21.490,10.940,51.575,-1.172,-11.722,-14.457,33.211,-17.192,-1.563,-16.801,70.330,-19.927,-11.722
'[11:42:54.359 06/11/2076]',31.258,37.118,7.814,16.020,3.516,29.304,21.099,37.509,13.675,32.039,-11.722,17.192,68.376,-14.066,0.781,-1.954,40.244,-16.020,-7.033,-12.503,57.045,-28.913,0.781
'[11:42:54.363 06/11/2076]',38.291,29.695,6.642,23.053,8.205,39.463,14.847,34.383,19.927,28.132,-4.298,25.397,80.879,-17.582,-6.642,14.457,38.681,-14.457,-5.861,3.907,48.840,-30.867,-6.642
'[11:42:54.367 06/11/2076]',42.979,17.192,7.033,9.377,7.814,42.589,6.642,17.973,19.927,21.880,-1.954,19.927,78.144,-10.549,-12.894,6.642,35.556,-14.457,-6.252,19.927,39.853,-29.695,-12.894
'[11:42:54.371 06/11/2076]',47.668,14.847,21.099,10.159,12.112,46.496,7.424,26.569,21.490,19.145,1.172,26.569,77.363,-11.331,-8.987,13.675,35.946,-8.596,-20.317,23.443,30.085,-29.695,-8.987
'[11:42:54.375 06/11/2076]',51.184,16.020,17.582,14.847,16.410,45.714,5.079,31.648,23.443,19.536,0.000,29.304,83.614,-11.722,-16.801,19.927,36.337,-5.079,-16.801,23.834,33.993,-31.648,-16.801
'[11:42:54.379 06/11/2076]',50.012,18.364,10.159,13.284,17.973,40.244,1.954,31.258,20.708,18.755,-3.907,22.271,82.833,-10.159,-24.225,10.940,35.556,-5.470,-9.377,23.053,33.993,-30.867,-24.225
'[11:42:54.383 06/11/2076]',49.621,20.708,3.126,11.331,23.053,36.337,0.781,24.615,24.615,18.755,-3.907,18.364,88.694,-12.894,-23.053,6.252,33.602,-4.689,-2.344,22.271,40.635,-34.383,-23.053
'[11:42:54.387 06/11/2076]',50.012,26.569,0.781,10.549,32.821,32.821,0.781,21.099,32.039,18.755,-1.563,14.457,97.289,-10.159,-25.788,3.126,31.258,-2.344,0.000,16.020,54.701,-32.039,-25.788
'[11:42:54.391 06/11/2076]',46.496,23.834,-10.940,11.722,34.383,23.443,-1.563,14.066,32.039,16.801,-3.126,4.298,94.554,-5.861,-28.523,-8.205,25.397,-4.298,11.722,16.020,62.125,-30.085,-28.523
'[11:42:54.395 06/11/2076]',41.416,18.755,-2.344,4.689,34.383,23.053,1.563,3.516,35.946,19.145,-3.516,-1.563,92.991,-1.563,-30.085,-10.549,23.053,-1.563,3.126,14.457,72.674,-25.397,-30.085
'[11:42:54.398 06/11/2076]',43.761,24.225,-10.549,15.629,42.198,26.960,2.735,0.781,44.542,19.927,-1.954,1.563,99.243,-1.954,-29.695,-1.172,23.443,1.172,11.331,9.377,76.190,-19.927,-29.695
'[11:42:54.402 06/11/2076]',41.026,34.774,-19.927,10.159,40.635,28.132,2.735,-5.861,44.151,19.145,-4.298,-3.126,93.773,-4.689,-25.006,-6.252,23.834,1.954,20.708,0.000,75.409,-23.053,-25.006
'[11:42:54.406 06/11/2076]',37.900,32.821,0.391,8.987,36.728,30.085,8.987,3.907,44.151,19.927,-7.033,-6.642,85.958,-1.954,-24.615,-7.424,25.788,6.642,0.391,1.563,73.065,-23.834,-24.615
'[11:42:54.410 06/11/2076]',42.979,33.211,0.000,4.298,39.463,28.132,10.549,0.391,46.886,21.099,-8.987,-0.391,89.475,-5.470,-23.834,0.391,29.695,5.470,0.781,7.033,67.595,-27.741,-23.834
'[11:42:54.414 06/11/2076]',38.291,28.132,0.781,-4.689,35.946,17.973,10.549,-3.907,40.635,19.927,-16.801,7.814,85.177,-8.596,-14.847,-8.205,31.648,-1.172,0.000,2.735,78.926,-32.039,-14.847
'[11:42:54.418 06/11/2076]',34.774,28.523,25.788,-7.814,32.039,19.536,20.708,7.033,37.118,21.880,-12.503,-12.894,72.674,12.503,-25.397,-25.006,38.291,-1.954,-25.006,-5.861,88.694,-22.271,-25.397
'[11:42:54.422 06/11/2076]',40.244,34.774,16.801,-1.172,40.635,28.523,17.973,1.954,39.463,22.271,-5.470,-27.350,69.158,23.834,-28.913,-33.602,42.198,-1.172,-16.020,-9.768,83.223,-16.020,-28.913
'[11:42:54.426 06/11/2076]',51.184,28.523,10.159,4.298,53.138,36.728,12.112,-7.424,45.324,20.317,0.391,-12.894,82.442,15.238,-32.039,-11.722,39.853,1.172,-9.377,4.689,69.158,-11.722,-32.039
'[11:42:54.430 06/11/2076]',56.264,19.536,14.847,5.861,57.045,44.542,10.549,-15.238,49.621,20.708,4.689,-13.284,87.131,14.066,-32.430,-5.470,38.681,7.424,-14.066,20.317,57.827,-12.112,-32.430
