'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[11:34:14.258 07/11/2076]',-18.364,-0.781,8.205,-8.596,-0.781,0.391,7.814,-27.741,15.238,17.582,4.689,-25.397,19.927,7.424,3.907,-18.364,24.615,-13.675,-7.424,-1.172,13.284,3.516,3.907
'[11:34:14.262 07/11/2076]',-26.569,0.391,10.159,-7.814,-13.675,6.252,10.549,-27.350,19.536,23.053,8.987,-19.145,21.880,9.768,12.112,-11.722,28.523,-4.689,-9.377,-0.781,6.642,5.470,12.112
'[11:34:14.266 07/11/2076]',-20.317,5.079,15.629,-4.298,-8.596,11.331,17.192,-24.225,11.331,25.788,14.066,-10.940,11.331,12.112,18.364,-1.172,30.476,3.516,-14.847,-3.126,4.689,7.424,18.364
'[11:34:14.270 07/11/2076]',-16.020,6.252,17.582,-2.344,-7.033,15.629,21.880,-25.788,10.940,32.039,12.503,-11.331,10.159,14.847,15.629,3.126,36.728,6.642,-16.801,-7.814,8.205,10.940,15.629
'[11:34:14.273 07/11/2076]',8.596,7.814,19.145,-1.172,22.662,17.973,23.443,-28.913,16.020,37.900,11.722,-10.940,13.675,16.801,16.410,7.424,37.118,10.159,-18.364,-11.331,7.814,14.457,16.410
'[11:34:14.277 07/11/2076]',26.569,12.112,22.271,1.172,36.728,26.178,25.006,-25.788,1.954,39.072,14.847,-5.079,0.391,20.317,17.582,11.722,33.602,12.894,-21.490,-11.722,6.252,15.238,17.582
'[11:34:14.281 07/11/2076]',27.350,11.331,24.225,2.735,33.602,28.523,25.006,-21.490,12.894,41.026,14.847,0.000,14.066,21.099,20.317,12.112,32.821,13.284,-23.443,-16.410,10.940,16.020,20.317
'[11:34:14.285 07/11/2076]',18.755,11.331,25.006,4.689,24.225,25.006,24.225,-12.894,16.410,44.151,13.284,6.642,18.364,23.834,22.662,16.020,34.383,16.020,-24.225,-19.536,8.987,18.755,22.662
'[11:34:14.289 07/11/2076]',-2.735,17.192,27.741,9.377,2.735,18.364,28.132,0.781,4.689,41.807,12.112,14.847,0.781,35.946,20.317,17.973,37.900,20.317,-26.960,-30.476,12.503,29.695,20.317
'[11:34:14.293 07/11/2076]',-4.689,23.443,26.569,5.861,0.781,13.284,30.085,5.079,10.549,34.383,14.066,13.284,0.391,31.648,31.258,10.940,33.993,19.927,-25.788,-34.383,14.457,19.927,31.258
'[11:34:14.297 07/11/2076]',7.033,26.178,23.834,-2.735,16.410,10.159,27.350,0.000,20.317,28.523,16.801,7.424,7.424,21.490,37.118,7.424,29.304,22.662,-23.053,-31.258,10.549,8.596,37.118
'[11:34:14.301 07/11/2076]',19.536,28.132,17.973,-1.954,28.132,7.814,23.834,2.735,22.662,16.410,19.536,10.159,7.424,12.894,37.118,11.722,12.112,26.178,-17.192,-23.053,-0.391,3.907,37.118
'[11:34:14.305 07/11/2076]',26.960,26.569,16.801,-4.689,28.132,11.331,21.490,3.907,22.271,11.331,20.708,5.861,12.503,7.424,34.383,6.252,-0.781,25.788,-16.020,-16.020,0.391,1.172,34.383
'[11:34:14.309 07/11/2076]',10.159,20.708,15.238,-7.814,9.768,3.516,19.145,4.689,28.523,15.238,19.927,6.642,27.350,7.424,31.258,3.126,-5.470,26.178,-14.457,-10.940,0.000,3.907,31.258
'[11:34:14.313 07/11/2076]',3.516,19.536,13.284,-5.861,0.781,3.126,15.629,10.159,12.894,19.927,17.582,10.159,17.973,11.331,26.960,5.079,-7.424,33.602,-12.503,-8.987,-0.391,8.987,26.960
'[11:34:14.316 07/11/2076]',-5.079,21.099,14.847,-7.033,-8.987,5.861,13.675,11.722,-12.503,20.708,18.755,10.549,-6.642,17.582,22.271,5.079,-7.424,28.913,-14.066,-12.503,1.172,11.722,22.271
'[11:34:14.320 07/11/2076]',-4.298,21.880,12.894,-14.066,-6.252,8.205,9.768,3.126,-6.642,17.582,16.410,1.954,-4.689,17.973,15.629,0.391,-3.907,18.364,-12.112,-14.457,0.000,10.549,15.629
'[11:34:14.324 07/11/2076]',12.894,17.973,8.987,-17.973,12.894,7.424,3.516,-1.954,-10.549,7.033,10.940,-5.079,-15.629,12.112,7.424,-1.172,-1.172,14.066,-8.205,-15.238,-3.907,8.596,7.424
'[11:34:14.328 07/11/2076]',22.271,14.066,7.814,-19.536,24.615,5.861,-1.954,-2.735,-9.377,-4.689,7.424,-6.252,-17.973,4.689,1.954,-1.954,-2.735,6.252,-7.033,-12.112,-4.689,4.689,1.954
'[11:34:14.332 07/11/2076]',17.192,12.112,5.861,-24.615,29.695,-3.907,-7.424,-7.033,21.490,-14.847,3.907,-12.503,7.814,-0.391,-1.563,-7.424,-6.252,-5.861,-5.079,-10.549,-2.735,1.563,-1.563
'[11:34:14.336 07/11/2076]',9.768,6.252,1.172,-24.615,30.085,-13.284,-13.675,-9.768,37.118,-18.755,-5.079,-21.099,18.755,-7.033,-4.298,-14.847,-4.298,-16.801,-0.391,-10.159,1.563,1.172,-4.298
'[11:34:14.340 07/11/2076]',-1.563,5.861,0.391,-23.834,23.834,-15.238,-17.192,-10.549,47.277,-19.536,-12.894,-26.569,27.350,-8.987,-15.629,-14.066,-6.642,-23.053,0.391,-11.331,9.377,3.126,-15.629
'[11:34:14.344 07/11/2076]',-22.271,5.470,-2.344,-19.536,2.344,-16.020,-17.973,-7.424,39.463,-16.020,-15.629,-27.741,22.271,-7.814,-14.066,-19.145,-8.596,-30.085,3.126,-12.503,14.457,2.735,-14.066
'[11:34:14.348 07/11/2076]',-23.053,3.126,-4.298,-14.847,-1.954,-16.801,-14.847,-5.079,17.582,-8.987,-16.410,-26.960,5.470,-4.689,-15.238,-20.317,-5.470,-26.569,5.079,-13.675,21.490,2.344,-15.238
'[11:34:14.352 07/11/2076]',-5.861,0.781,-8.205,-2.344,10.159,-21.880,-11.331,7.033,-8.205,-1.563,-20.317,-19.145,-11.722,0.391,-23.053,-14.457,-3.516,-18.755,8.987,-18.755,29.304,6.642,-23.053
'[11:34:14.355 07/11/2076]',3.126,2.344,-9.377,3.907,17.192,-22.271,-6.252,12.112,-28.523,7.033,-14.066,-16.801,-23.443,5.079,-20.317,-13.675,0.391,-10.940,10.159,-21.099,32.430,10.159,-20.317
'[11:34:14.359 07/11/2076]',11.722,8.205,-3.126,0.781,19.536,-11.722,1.954,6.642,-24.225,16.801,-1.563,-23.053,-14.457,10.940,-11.722,-16.801,13.675,-11.722,3.907,-18.755,28.132,10.940,-11.722
'[11:34:14.363 07/11/2076]',9.768,12.112,0.000,1.954,9.768,5.470,2.344,5.079,-13.675,18.364,7.033,-21.880,-0.391,7.814,-8.205,-8.987,23.443,-1.563,0.781,-12.503,15.238,13.284,-8.205
'[11:34:14.367 07/11/2076]',-21.880,15.629,3.907,1.954,-29.695,19.145,5.861,3.516,4.689,15.238,16.801,-19.145,14.066,13.284,-3.907,-5.861,28.523,-2.344,-3.126,-10.549,10.159,17.582,-3.907
'[11:34:14.371 07/11/2076]',-16.801,19.145,3.907,1.563,-28.523,23.834,8.596,2.344,20.317,15.629,19.927,-19.536,23.443,19.145,-1.172,-3.516,35.946,-9.768,-3.126,-8.987,2.344,20.317,-1.172
'[11:34:14.375 07/11/2076]',-3.907,17.192,1.172,5.861,-12.112,19.536,7.033,5.079,24.615,14.066,15.629,-13.675,27.350,19.145,-3.126,-1.172,37.900,-7.424,-0.391,-8.987,6.642,19.927,-3.126
'[11:34:14.379 07/11/2076]',8.205,14.457,-2.735,8.596,1.563,13.284,3.907,9.377,21.880,18.364,11.722,-7.424,24.615,25.397,-5.079,0.391,33.211,-3.907,3.516,-8.987,7.814,22.271,-5.079
'[11:34:14.383 07/11/2076]',35.165,21.490,-8.205,6.642,28.523,12.112,2.344,9.768,19.145,19.927,12.503,-8.205,26.178,22.271,-1.954,-1.954,24.225,-2.344,8.987,-11.331,6.252,20.317,-1.954
'[11:34:14.387 07/11/2076]',44.542,19.536,-9.768,4.298,35.165,15.238,0.391,6.252,5.079,21.099,11.331,-10.940,17.973,20.317,-5.861,-5.079,21.880,-2.735,10.549,-12.894,7.814,23.053,-5.861
'[11:34:14.391 07/11/2076]',35.946,21.099,-10.549,3.907,26.960,14.457,2.735,4.689,-3.907,23.053,8.987,-12.503,11.722,22.662,-14.066,-5.079,19.536,2.344,11.331,-16.410,9.768,28.523,-14.066
'[11:34:14.395 07/11/2076]',29.304,25.788,-10.159,4.298,22.662,14.457,6.252,3.516,11.331,17.973,11.722,-9.768,26.960,18.755,-10.549,-2.344,12.112,5.861,10.940,-16.410,11.331,21.880,-10.549
'[11:34:14.398 07/11/2076]',20.708,19.145,-3.907,4.689,18.755,11.331,7.424,2.344,17.582,15.238,14.457,-4.689,32.039,17.192,-7.814,1.172,8.596,7.814,4.689,-10.159,10.159,16.801,-7.814
'[11:34:14.402 07/11/2076]',-7.814,13.675,-1.954,7.424,-8.205,3.516,7.814,6.642,8.987,19.145,7.814,0.391,27.741,19.145,-12.503,3.126,7.814,10.159,2.735,-8.596,13.675,17.192,-12.503
'[11:34:14.406 07/11/2076]',-12.894,14.457,-5.861,5.079,-15.629,-1.172,6.252,10.940,16.020,19.145,2.344,-1.563,38.291,21.880,-14.847,-8.205,3.516,8.987,6.642,-7.814,16.801,17.582,-14.847
'[11:34:14.410 07/11/2076]',0.391,10.549,-7.424,-1.563,-10.159,-5.861,3.907,12.503,5.861,16.410,0.391,-4.298,30.476,25.788,-17.192,-19.927,2.735,0.391,8.205,-8.205,18.755,16.410,-17.192
'[11:34:14.414 07/11/2076]',-0.391,7.033,-10.159,-3.516,-18.364,-10.549,3.126,17.582,-10.549,12.894,-5.470,-2.735,19.927,29.695,-26.569,-28.132,3.126,-1.954,10.940,-10.549,27.350,17.973,-26.569
'[11:34:14.418 07/11/2076]',35.556,9.377,-16.020,-7.033,12.503,-7.814,0.781,14.847,0.781,8.205,-8.987,-10.549,32.039,31.648,-37.900,-36.337,0.781,-5.861,16.801,-10.159,29.304,18.364,-37.900
'[11:34:14.422 07/11/2076]',56.654,8.596,-19.927,-9.768,33.993,-7.033,-4.689,12.503,17.582,3.126,-11.331,-13.284,46.496,28.132,-45.324,-33.211,-3.126,-8.987,20.708,-5.861,19.927,18.364,-45.324
'[11:34:14.426 07/11/2076]',48.840,3.907,-20.317,-8.987,29.304,-7.424,-12.503,13.284,8.596,-3.516,-14.457,-10.940,41.416,17.582,-51.966,-28.132,-10.940,-10.940,21.099,3.907,13.284,12.894,-51.966
'[11:34:14.430 07/11/2076]',48.840,2.344,-21.490,-12.894,29.695,-10.159,-18.755,14.457,1.954,-10.940,-21.099,-6.642,37.900,8.205,-57.045,-26.569,-22.662,-9.768,22.271,10.940,9.377,6.252,-57.045
'[11:34:14.434 07/11/2076]',25.788,-1.172,-23.834,-12.894,11.331,-20.708,-23.443,18.755,3.126,-28.913,-24.615,-1.563,40.244,-3.126,-64.860,-23.053,-38.291,-15.629,24.615,15.238,11.722,-3.126,-64.860
'[11:34:14.438 07/11/2076]',10.940,-7.814,-22.271,-14.847,-2.735,-26.960,-25.006,19.145,-8.596,-48.059,-26.178,1.563,28.523,-8.205,-77.753,-24.225,-47.668,-21.880,23.053,17.973,21.490,-8.987,-77.753
