'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[13:43:04.148 06/11/2076]',-11.722,2.735,-3.907,-35.946,14.066,-36.337,-36.728,8.596,-44.542,-5.079,-2.344,-55.482,-57.045,41.416,-10.940,-82.833,-39.463,-31.648,4.689,-39.072,21.880,5.861,-10.940
'[13:43:04.152 06/11/2076]',-5.861,-1.954,-7.424,-36.728,7.814,-32.821,-36.337,7.033,-47.277,-3.126,-1.172,-39.463,-44.151,28.523,-13.675,-62.906,-37.118,-25.397,8.205,-25.006,11.331,-0.781,-13.675
'[13:43:04.156 06/11/2076]',-4.689,-3.907,-10.940,-37.509,-0.391,-31.258,-35.165,8.596,-46.496,-1.954,-0.391,-36.337,-35.556,24.225,-18.755,-56.654,-37.509,-21.099,11.722,-17.973,7.424,-2.735,-18.755
'[13:43:04.160 06/11/2076]',-9.377,-3.126,-14.066,-39.853,-14.457,-33.993,-39.072,18.755,-49.621,-3.907,-5.470,-50.012,-48.840,37.509,-18.755,-80.879,-41.807,-27.741,14.847,-28.913,12.112,2.344,-18.755
'[13:43:04.164 06/11/2076]',-15.238,-5.861,-22.271,-39.072,-28.523,-41.807,-40.635,28.913,-56.654,-4.689,-16.020,-55.092,-60.562,46.886,-21.490,-99.634,-44.151,-28.523,23.053,-38.681,21.880,5.470,-21.490
'[13:43:04.168 06/11/2076]',-12.503,-8.596,-25.397,-43.370,-32.430,-41.807,-34.383,17.582,-53.529,-0.781,-17.192,-50.012,-47.668,39.072,-26.960,-87.521,-41.807,-21.490,26.178,-27.350,17.582,2.344,-26.960
'[13:43:04.172 06/11/2076]',-9.377,-5.470,-27.741,-52.357,-35.946,-34.383,-30.476,5.861,-52.747,-0.391,-10.940,-66.813,-46.105,39.463,-30.476,-95.726,-39.463,-19.145,28.523,-26.569,11.722,2.344,-30.476
'[13:43:04.176 06/11/2076]',-0.391,-3.126,-34.774,-58.217,-33.993,-23.443,-39.853,0.391,-53.138,-7.424,-8.596,-62.125,-44.933,32.039,-32.430,-87.521,-41.026,-15.629,35.556,-16.020,-6.252,-1.563,-32.430
'[13:43:04.180 06/11/2076]',7.424,-3.516,-38.291,-64.078,-33.602,-16.410,-41.026,-7.814,-51.575,-11.722,-3.907,-60.562,-36.728,23.443,-37.118,-79.316,-38.681,-9.768,39.072,-4.298,-19.145,-4.689,-37.118
'[13:43:04.184 06/11/2076]',10.159,-4.689,-42.979,-64.469,-36.337,-14.847,-41.026,-8.596,-51.966,-13.675,-0.781,-71.893,-35.946,22.662,-40.635,-86.740,-36.337,-10.549,43.761,-0.781,-23.834,-5.079,-40.635
'[13:43:04.188 06/11/2076]',11.722,-6.642,-47.277,-61.343,-38.681,-15.629,-44.151,-5.470,-50.794,-14.457,-3.907,-66.813,-37.900,23.834,-41.416,-83.223,-34.774,-11.722,48.059,0.000,-24.615,-3.516,-41.416
'[13:43:04.191 06/11/2076]',11.722,-9.377,-49.621,-58.999,-38.681,-16.020,-40.244,-10.940,-45.714,-14.066,-6.252,-55.873,-30.867,20.317,-46.496,-67.595,-31.258,-9.768,50.403,1.563,-22.662,-1.954,-46.496
'[13:43:04.195 06/11/2076]',11.331,-9.377,-50.794,-55.482,-37.118,-13.284,-37.118,-16.020,-41.416,-14.066,-4.689,-72.674,-30.867,19.927,-49.621,-74.628,-27.350,-9.768,51.575,3.907,-22.662,-2.735,-49.621
'[13:43:04.199 06/11/2076]',11.331,-9.377,-53.529,-49.621,-35.165,-9.768,-39.072,-16.020,-39.463,-15.629,-7.033,-86.349,-37.509,21.880,-51.575,-83.614,-25.397,-10.549,54.310,3.516,-23.053,-2.735,-51.575
'[13:43:04.203 06/11/2076]',14.847,-12.894,-53.529,-45.714,-30.476,-8.205,-37.900,-19.145,-36.337,-14.457,-10.159,-64.860,-29.304,13.284,-53.919,-57.827,-19.145,-10.940,54.310,9.768,-22.662,-3.126,-53.919
'[13:43:04.207 06/11/2076]',19.927,-16.801,-51.966,-42.979,-23.053,-9.768,-34.774,-23.443,-32.039,-12.112,-9.768,-53.529,-17.192,3.516,-53.919,-42.979,-14.066,-10.549,52.747,17.582,-23.834,-3.907,-53.919
'[13:43:04.211 06/11/2076]',19.145,-14.847,-53.138,-37.900,-19.927,-9.377,-36.728,-18.755,-31.648,-12.112,-8.987,-68.767,-26.569,12.894,-47.668,-62.515,-16.801,-13.284,53.919,12.503,-25.006,0.391,-47.668
'[13:43:04.215 06/11/2076]',17.973,-14.847,-50.012,-33.602,-19.145,-9.768,-37.509,-12.894,-31.648,-11.722,-10.549,-69.158,-35.165,22.662,-40.635,-71.893,-19.536,-13.284,50.794,5.861,-21.880,6.252,-40.635
'[13:43:04.219 06/11/2076]',17.973,-17.192,-45.714,-26.960,-16.801,-12.894,-30.085,-11.331,-25.788,-6.252,-10.549,-53.138,-20.317,17.192,-37.900,-56.264,-18.364,-5.079,46.496,12.112,-19.536,7.033,-37.900
'[13:43:04.223 06/11/2076]',14.847,-18.364,-41.416,-18.364,-17.973,-14.066,-27.741,-2.735,-25.006,-2.344,-8.596,-48.449,-20.317,22.271,-33.211,-53.919,-16.801,-4.689,42.198,11.331,-12.112,8.987,-33.211
'[13:43:04.227 06/11/2076]',3.907,-17.973,-35.165,-6.252,-26.960,-20.708,-27.741,19.145,-30.867,0.391,-14.847,-46.105,-42.198,46.496,-25.006,-72.674,-12.894,-16.410,35.946,-7.424,10.159,19.927,-25.006
'[13:43:04.230 06/11/2076]',1.172,-16.410,-28.132,-4.689,-25.788,-20.708,-22.271,20.708,-30.476,6.252,-12.112,-39.853,-41.026,52.747,-18.755,-70.330,-3.516,-20.317,28.913,-9.377,20.708,23.053,-18.755
'[13:43:04.234 06/11/2076]',4.298,-14.457,-28.132,-1.954,-20.317,-14.066,-21.880,15.238,-26.569,8.596,-3.907,-43.761,-30.085,44.542,-16.020,-64.860,1.954,-19.145,28.913,3.907,12.112,17.582,-16.020
'[13:43:04.238 06/11/2076]',6.252,-14.066,-28.132,2.735,-18.364,-4.298,-26.960,17.582,-24.615,6.642,-0.391,-39.853,-28.132,39.072,-12.503,-57.827,0.781,-23.053,28.913,10.940,3.126,16.410,-12.503
'[13:43:04.242 06/11/2076]',7.424,-12.503,-23.834,2.344,-14.847,1.172,-26.569,14.066,-20.708,5.470,1.172,-27.350,-20.708,30.867,-8.205,-44.933,1.954,-23.053,24.615,15.238,1.172,16.410,-8.205
'[13:43:04.246 06/11/2076]',7.424,-14.066,-20.708,5.861,-11.722,1.172,-26.178,15.629,-18.364,1.563,3.126,-24.615,-17.973,24.225,-4.298,-41.416,0.391,-17.973,21.490,21.490,0.391,12.112,-4.298
'[13:43:04.250 06/11/2076]',-0.391,-15.238,-19.145,12.503,-14.457,-3.907,-25.006,21.490,-17.192,-1.563,3.126,-28.132,-26.569,26.178,0.391,-45.324,-2.735,-20.317,19.927,18.364,4.298,13.284,0.391
'[13:43:04.254 06/11/2076]',-4.689,-16.801,-14.847,14.066,-10.940,-9.377,-23.053,21.099,-12.503,-3.126,1.563,-18.364,-29.695,26.569,6.252,-37.118,-3.516,-23.834,15.629,15.238,12.503,16.020,6.252
'[13:43:04.258 06/11/2076]',-4.298,-18.364,-15.238,14.847,-6.252,-10.159,-23.053,16.801,-4.689,-2.735,0.000,-9.377,-24.615,20.317,9.377,-23.053,-3.126,-23.443,16.020,16.410,12.503,16.020,9.377
'[13:43:04.262 06/11/2076]',-7.424,-15.629,-14.066,13.675,-7.424,-7.424,-22.662,14.457,0.781,-2.344,0.391,-25.397,-28.913,23.443,13.675,-35.946,-4.298,-25.006,14.847,13.675,11.722,16.801,13.675
'[13:43:04.266 06/11/2076]',-10.940,-10.159,-9.377,10.549,-12.894,0.391,-21.099,14.847,5.470,-1.172,-1.563,-37.509,-33.211,30.476,16.020,-50.403,-4.689,-23.443,10.159,5.861,15.238,19.145,16.020
'[13:43:04.270 06/11/2076]',-7.424,-5.470,-1.954,3.516,-10.940,7.424,-16.020,7.424,12.503,1.563,-3.126,-25.006,-18.364,21.099,16.020,-34.383,-0.781,-16.801,2.735,6.642,13.675,19.927,16.020
'[13:43:04.273 06/11/2076]',-4.689,-3.516,4.298,-3.126,-8.205,16.801,-14.847,0.000,19.927,2.735,-0.781,-22.271,-6.252,13.675,15.629,-24.615,1.954,-13.284,-3.516,12.503,8.205,17.973,15.629
'[13:43:04.277 06/11/2076]',-7.033,0.000,6.252,-6.252,-10.940,19.927,-16.801,1.172,19.927,3.516,-4.689,-39.463,-19.145,23.443,17.973,-45.324,3.516,-21.490,-5.470,0.000,11.722,23.834,17.973
'[13:43:04.281 06/11/2076]',-8.205,0.781,6.642,-5.470,-10.159,18.364,-17.582,3.126,21.880,5.861,-11.722,-43.370,-26.960,28.913,21.880,-52.747,9.377,-27.350,-5.861,-12.503,17.973,30.476,21.880
'[13:43:04.285 06/11/2076]',-7.424,-3.126,8.596,-4.689,-9.768,14.847,-11.331,0.000,25.788,13.675,-14.457,-30.085,-15.238,19.536,26.569,-36.337,15.629,-22.662,-7.814,-7.033,17.192,28.523,26.569
'[13:43:04.289 06/11/2076]',-10.549,-7.424,9.768,0.391,-15.629,7.814,-6.252,6.642,25.788,19.927,-21.099,-15.238,-13.284,19.536,32.039,-30.476,19.927,-23.443,-8.987,-13.675,25.397,32.039,32.039
'[13:43:04.293 06/11/2076]',-14.847,-3.516,13.284,-3.516,-20.317,8.205,-7.033,10.159,24.225,21.099,-22.662,-24.225,-25.788,32.821,41.026,-49.231,22.662,-29.304,-12.503,-27.350,32.430,39.853,41.026
'[13:43:04.297 06/11/2076]',-10.549,1.563,16.801,-14.457,-15.629,14.066,-6.642,1.172,23.834,22.662,-14.066,-29.695,-23.834,33.211,48.059,-53.919,26.569,-27.350,-16.020,-25.788,26.178,40.244,48.059
'[13:43:04.301 06/11/2076]',-5.470,1.954,13.675,-12.503,-12.894,23.053,-9.768,-2.344,22.271,21.099,-4.689,-35.946,-21.880,25.006,48.840,-50.012,23.443,-24.615,-12.894,-13.284,9.768,35.946,48.840
'[13:43:04.305 06/11/2076]',-4.689,5.861,14.457,-13.675,-11.722,30.476,-10.549,-5.861,20.708,22.271,0.391,-45.714,-25.006,27.741,49.231,-53.919,23.834,-24.225,-13.675,-14.847,7.814,38.291,49.231
'[13:43:04.309 06/11/2076]',-3.126,7.814,16.020,-14.066,-9.377,35.165,-9.768,-7.814,19.927,23.834,3.126,-38.291,-19.145,21.099,50.403,-43.761,24.615,-20.708,-15.238,-11.331,2.735,38.291,50.403
'[13:43:04.313 06/11/2076]',-5.079,7.033,19.145,-9.768,-13.675,38.681,-5.079,-7.033,18.364,26.960,2.735,-39.853,-16.801,17.582,51.184,-44.542,25.006,-15.238,-18.364,-8.205,2.735,35.165,51.184
'[13:43:04.316 06/11/2076]',-11.331,9.377,22.662,-6.642,-19.536,37.509,-0.781,-2.344,14.457,32.821,2.735,-49.621,-22.662,22.662,53.919,-53.919,27.741,-11.722,-21.880,-14.457,6.642,35.556,53.919
'[13:43:04.320 06/11/2076]',-11.331,9.768,27.350,-3.907,-18.364,37.900,2.735,0.391,13.675,40.635,3.126,-39.463,-20.317,23.053,57.045,-41.807,33.211,-11.331,-26.569,-15.238,7.814,35.556,57.045
'[13:43:04.324 06/11/2076]',-9.377,8.987,32.821,-1.172,-16.410,41.026,5.079,1.563,15.238,48.449,3.516,-26.569,-12.503,18.755,57.045,-22.271,40.635,-9.768,-32.039,-10.940,5.861,33.993,57.045
'[13:43:04.328 06/11/2076]',-12.503,11.722,38.291,2.735,-19.145,42.979,8.596,7.814,13.675,56.654,3.516,-48.449,-20.317,28.913,53.529,-37.509,46.496,-12.112,-37.509,-15.629,8.987,35.165,53.529
'[13:43:04.332 06/11/2076]',-14.066,17.973,43.761,0.391,-19.536,46.496,11.331,10.159,15.238,61.343,0.391,-67.985,-26.569,40.244,48.449,-53.138,53.919,-15.238,-42.979,-23.053,14.066,37.509,48.449
'[13:43:04.336 06/11/2076]',-9.377,18.755,50.403,-3.516,-17.192,53.138,16.020,4.689,22.271,62.906,-0.391,-52.747,-8.987,26.960,39.072,-27.350,58.999,-10.159,-49.621,-12.894,8.987,32.430,39.072
'[13:43:04.340 06/11/2076]',-7.424,17.973,53.919,0.391,-17.192,57.436,21.880,3.907,26.569,62.125,-1.954,-38.681,6.252,14.066,29.695,-3.516,59.389,-2.735,-53.138,-7.033,7.424,27.350,29.695
'[13:43:04.344 06/11/2076]',-12.503,21.099,56.654,5.470,-23.443,54.701,25.006,14.847,24.615,56.264,-3.907,-42.589,-3.516,21.490,28.132,-12.503,57.436,-3.126,-55.873,-20.708,17.192,28.523,28.132
'[13:43:04.348 06/11/2076]',-15.238,22.662,60.952,10.159,-28.523,53.138,30.476,25.006,24.225,54.310,-6.252,-32.821,-7.424,25.788,30.476,-10.159,60.952,-0.391,-60.171,-28.523,23.053,30.476,30.476
'[13:43:04.352 06/11/2076]',-14.847,17.973,63.297,20.708,-33.993,49.231,41.416,31.258,26.569,57.045,-9.377,-7.033,5.861,15.238,29.695,14.847,67.204,8.205,-62.515,-23.834,26.178,27.350,29.695
'[13:43:04.355 06/11/2076]',-14.457,20.708,64.469,21.490,-35.946,46.886,46.886,35.165,27.350,55.482,-7.033,-17.192,0.000,21.880,32.039,3.907,68.767,8.205,-63.687,-32.821,29.695,28.132,32.039
'[13:43:04.359 06/11/2076]',-8.987,29.304,66.032,11.722,-31.258,54.310,44.542,31.648,33.211,51.966,-5.079,-22.271,-4.689,28.523,33.602,-0.781,69.548,7.033,-65.250,-37.509,22.662,30.085,33.602
'[13:43:04.363 06/11/2076]',0.391,32.039,63.297,12.112,-23.443,61.734,41.026,30.085,42.198,45.714,-0.781,-12.894,4.298,17.582,33.211,17.192,66.422,10.940,-62.515,-31.258,5.861,27.741,33.211
'[13:43:04.367 06/11/2076]',4.298,35.165,62.515,15.629,-18.364,65.250,42.198,30.476,46.105,41.416,3.907,-20.317,5.079,14.066,31.258,19.536,64.469,13.284,-61.734,-26.569,-0.781,24.225,31.258
'[13:43:04.371 06/11/2076]',7.424,38.291,62.515,17.582,-17.582,70.330,42.198,31.258,51.575,36.728,5.861,-16.020,7.033,11.722,32.821,26.960,66.422,14.457,-61.734,-27.741,-3.907,25.006,32.821
'[13:43:04.375 06/11/2076]',9.768,35.946,60.952,22.271,-19.927,74.237,42.979,33.211,52.747,35.556,6.252,3.907,15.238,2.735,37.509,44.151,69.548,20.317,-60.171,-22.662,-4.298,23.053,37.509
'[13:43:04.379 06/11/2076]',8.205,31.648,57.827,25.788,-26.178,73.455,44.933,33.211,48.059,30.085,8.987,1.563,14.066,-0.781,40.635,35.946,65.641,26.960,-57.045,-19.927,0.391,19.927,40.635
'[13:43:04.383 06/11/2076]',5.079,30.085,51.966,27.741,-32.430,73.065,41.807,34.383,41.807,24.225,11.722,-5.079,5.079,3.126,42.589,22.662,58.608,32.430,-51.184,-20.317,0.391,20.708,42.589
'[13:43:04.387 06/11/2076]',7.033,24.615,48.449,27.741,-35.556,73.065,37.509,34.774,37.509,23.443,13.284,15.238,9.377,-0.391,42.198,39.072,55.092,33.993,-47.668,-14.066,-1.172,19.536,42.198
'[13:43:04.391 06/11/2076]',6.642,20.317,46.496,31.258,-38.291,71.111,35.946,37.118,31.648,27.350,14.847,30.085,14.066,-3.126,39.853,52.747,56.264,32.430,-45.714,-7.424,-0.781,19.536,39.853
'[13:43:04.395 06/11/2076]',2.735,23.443,46.105,30.867,-45.324,75.409,34.383,39.072,24.225,30.476,17.192,5.861,1.954,9.768,38.681,28.132,62.515,22.271,-45.324,-10.940,0.781,22.662,38.681
'[13:43:04.398 06/11/2076]',1.172,24.615,45.324,29.304,-50.012,82.051,30.867,39.072,17.582,34.774,19.145,-5.079,-5.470,18.364,37.900,15.629,68.767,16.020,-44.542,-10.159,1.954,22.271,37.900
'[13:43:04.402 06/11/2076]',3.907,19.536,41.807,32.821,-49.621,81.270,31.648,35.946,13.284,39.853,17.582,12.112,7.814,7.424,31.258,35.556,69.548,23.053,-41.026,2.344,2.735,16.801,31.258
'[13:43:04.406 06/11/2076]',3.516,14.457,38.291,36.728,-50.403,78.144,32.821,33.602,10.159,43.761,14.847,16.410,14.066,6.642,24.225,41.026,67.204,24.225,-37.509,8.596,8.205,14.847,24.225
'[13:43:04.410 06/11/2076]',0.391,14.457,33.602,36.337,-52.747,73.065,28.132,37.900,5.079,45.714,8.596,6.252,-1.172,24.615,22.662,19.927,64.860,16.020,-32.821,-3.516,19.536,17.192,22.662
'[13:43:04.414 06/11/2076]',-2.344,11.331,30.476,38.681,-54.701,61.734,26.960,45.324,2.735,49.621,-2.735,6.252,-11.722,40.244,19.145,7.814,67.595,8.205,-29.695,-15.238,32.430,19.927,19.145
'[13:43:04.418 06/11/2076]',0.000,6.642,32.430,33.211,-53.529,58.217,34.383,33.602,8.596,55.482,-3.126,2.344,-1.954,37.118,15.238,12.112,76.581,2.344,-31.648,-5.470,28.523,16.410,15.238
'[13:43:04.422 06/11/2076]',2.735,7.424,32.430,23.053,-50.403,62.125,32.430,22.271,15.238,52.747,-2.344,-8.205,1.172,33.993,14.457,7.424,78.926,-1.954,-31.648,0.391,16.020,13.675,14.457
'[13:43:04.426 06/11/2076]',6.642,5.470,29.304,19.145,-45.714,64.078,24.225,18.755,20.708,43.370,-2.735,3.516,3.126,24.615,14.847,21.490,67.204,-0.781,-28.523,5.470,0.781,10.940,14.847
'[13:43:04.430 06/11/2076]',8.596,3.516,29.304,16.020,-41.026,62.906,23.053,12.894,26.178,35.556,-1.172,7.033,10.549,13.675,16.410,26.960,54.701,7.814,-28.523,12.503,-9.768,8.205,16.410
