'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[16:43:26.141 06/11/2076]',2.735,-6.252,-19.536,-0.391,-9.768,-29.304,-19.927,35.165,-26.960,-19.145,-28.523,-33.602,-30.476,-1.954,-23.053,-54.310,-35.946,-13.284,20.317,14.066,3.516,-12.503,-23.053
'[16:43:26.145 06/11/2076]',19.927,-5.470,-24.615,-1.563,1.172,-24.615,-21.099,32.821,-23.834,-21.490,-25.397,-44.151,-38.291,2.344,-15.629,-65.250,-33.211,-17.973,25.397,12.894,-1.172,-11.331,-15.629
'[16:43:26.148 06/11/2076]',19.927,5.079,-36.337,-3.907,6.252,-23.443,-25.006,28.132,-44.151,-17.973,-18.755,-54.701,-53.138,7.033,-13.675,-77.363,-28.523,-20.317,37.118,3.907,-4.298,-3.126,-13.675
'[16:43:26.152 06/11/2076]',10.159,8.596,-30.476,-5.470,-10.549,-14.457,-21.099,30.085,-35.946,-13.284,-13.675,-38.681,-35.556,16.020,-21.880,-61.343,-23.053,-15.629,31.258,-1.563,1.172,8.205,-21.880
'[16:43:26.156 06/11/2076]',4.298,1.563,-19.536,1.172,-17.582,-15.629,-16.020,37.900,-24.225,-6.252,-10.159,-28.913,-18.364,17.192,-19.536,-50.794,-16.020,-11.722,20.317,2.344,6.252,8.987,-19.536
'[16:43:26.160 06/11/2076]',-9.377,-7.814,-1.954,7.033,-23.443,-20.317,-15.629,48.840,-22.271,-1.954,-6.642,-42.979,-17.582,20.317,-10.940,-68.376,-11.331,-14.457,2.735,4.298,22.271,4.689,-10.940
'[16:43:26.164 06/11/2076]',-36.337,-9.768,3.516,18.364,-48.449,-29.695,-10.549,65.250,-12.112,0.391,-10.940,-40.635,-12.112,30.867,-10.159,-74.628,-5.861,-17.973,-2.735,-3.907,37.900,6.252,-10.159
'[16:43:26.168 06/11/2076]',-35.165,-8.987,4.689,15.629,-49.621,-31.258,-5.861,63.687,7.033,-3.516,-8.987,-30.476,0.781,33.602,-10.549,-61.343,-5.861,-17.973,-3.907,-1.563,33.993,7.814,-10.549
'[16:43:26.172 06/11/2076]',-29.304,-8.987,2.735,8.987,-44.151,-29.304,-2.735,51.184,8.596,-7.033,-4.689,-40.244,-4.689,33.993,-10.940,-63.297,-6.642,-16.020,-1.954,6.252,30.085,4.689,-10.940
'[16:43:26.176 06/11/2076]',-1.172,-7.814,-3.126,4.689,-16.410,-23.834,-14.847,48.059,-13.675,-5.079,-1.954,-46.496,-31.648,37.118,-7.424,-66.813,-12.503,-20.317,3.907,8.987,14.457,7.424,-7.424
'[16:43:26.180 06/11/2076]',12.503,-8.987,0.000,0.391,-6.252,-18.755,-17.973,48.059,-33.211,-4.298,0.391,-45.324,-49.231,34.383,-9.377,-59.389,-12.894,-12.112,0.781,10.159,3.126,12.112,-9.377
'[16:43:26.184 06/11/2076]',8.596,-14.457,-1.954,3.516,-1.954,-25.788,-14.847,39.072,-62.906,-2.735,3.126,-46.496,-64.860,18.755,-13.284,-50.012,-8.987,-4.298,2.735,19.145,0.781,6.642,-13.284
'[16:43:26.188 06/11/2076]',-5.861,-11.722,-0.781,4.689,-10.159,-24.615,-14.847,35.946,-58.999,-4.298,4.298,-40.244,-62.906,7.424,-1.563,-42.589,-5.861,-1.954,1.563,14.457,0.000,0.391,-1.563
'[16:43:26.191 06/11/2076]',-30.085,-9.377,1.563,9.768,-29.695,-25.006,-16.410,43.761,-30.476,-5.470,0.781,-28.523,-37.509,9.377,-3.126,-33.993,-3.907,-3.126,-0.781,8.205,1.172,4.689,-3.126
'[16:43:26.195 06/11/2076]',-31.258,-4.689,-1.563,9.768,-25.397,-24.615,-18.364,42.198,15.629,-9.377,0.391,-26.569,0.391,-3.907,14.847,-32.039,-4.689,-3.516,2.344,4.689,3.516,-14.066,14.847
'[16:43:26.199 06/11/2076]',-32.821,-3.907,-3.516,10.159,-28.523,-18.364,-23.053,41.416,47.668,-4.689,-1.172,-27.741,22.271,2.735,19.145,-32.430,-9.377,-8.596,4.298,3.126,0.391,-16.801,19.145
'[16:43:26.203 06/11/2076]',-15.629,-15.238,0.391,10.940,-14.457,-17.973,-28.523,43.370,31.258,2.735,-4.298,-22.271,12.112,7.033,14.457,-27.741,-13.675,-14.066,0.391,5.470,2.735,-14.066,14.457
'[16:43:26.207 06/11/2076]',-5.470,-25.788,0.391,7.814,-11.722,-17.973,-29.304,37.509,0.781,0.781,-6.252,-17.973,-12.503,-1.954,12.112,-21.490,-16.801,-16.801,0.391,14.066,3.126,-20.708,12.112
'[16:43:26.211 06/11/2076]',-26.960,-29.695,1.172,2.344,-39.463,-17.192,-27.741,32.039,-33.211,-3.126,-8.987,-28.913,-47.668,-5.470,8.987,-32.039,-15.629,-20.708,-0.391,17.582,0.391,-18.364,8.987
'[16:43:26.215 06/11/2076]',-28.132,-27.741,1.563,0.391,-34.383,-25.397,-26.960,32.821,-64.860,-3.516,-12.894,-36.337,-77.753,-5.470,6.642,-43.370,-15.629,-20.708,-0.781,16.410,-2.344,-12.894,6.642
'[16:43:26.219 06/11/2076]',-14.457,-21.490,0.000,-3.516,-9.768,-38.681,-22.662,32.039,-62.125,-4.298,-16.801,-23.053,-71.111,-8.596,3.126,-31.258,-19.536,-16.020,0.781,16.020,-0.391,-11.722,3.126
'[16:43:26.223 06/11/2076]',-51.966,-14.066,-3.516,-7.814,-42.198,-42.198,-22.662,28.913,-44.542,1.954,-21.099,-19.536,-43.761,-9.768,0.781,-31.648,-22.662,-13.675,4.298,9.768,7.033,-11.331,0.781
'[16:43:26.227 06/11/2076]',-66.422,-12.503,-8.596,-5.470,-56.264,-47.277,-28.913,39.072,-14.847,1.954,-29.304,-36.728,-27.350,12.503,-5.470,-59.780,-23.443,-21.880,9.377,-3.516,20.708,-2.344,-5.470
'[16:43:26.230 06/11/2076]',-56.654,-12.503,-11.331,-13.675,-44.542,-49.231,-31.258,30.476,1.954,1.954,-30.476,-50.403,-12.503,17.973,-11.722,-71.502,-22.662,-28.523,12.112,-8.596,32.039,-1.954,-11.722
'[16:43:26.234 06/11/2076]',-37.509,-21.490,-12.894,-14.066,-32.430,-41.807,-30.085,17.973,12.894,0.391,-33.211,-42.979,6.252,4.298,-17.973,-56.654,-22.271,-28.913,13.675,3.516,30.085,-8.205,-17.973
'[16:43:26.238 06/11/2076]',-5.079,-26.178,-20.317,-10.549,3.126,-41.416,-37.509,11.722,2.344,-10.940,-35.165,-42.589,-15.238,-7.033,-19.145,-45.714,-25.397,-33.993,21.099,13.675,17.973,-13.284,-19.145
'[16:43:26.242 06/11/2076]',14.847,-31.258,-23.053,-9.377,30.085,-43.370,-47.277,11.722,-12.894,-15.238,-39.853,-44.151,-34.383,-13.284,-19.145,-46.105,-30.867,-44.933,23.834,14.457,17.973,-12.503,-19.145
'[16:43:26.246 06/11/2076]',19.536,-28.132,-26.569,-7.033,37.509,-44.933,-50.012,14.066,-17.582,-20.708,-41.416,-37.509,-42.198,-11.331,-23.834,-41.416,-36.337,-46.886,27.350,10.549,18.755,-6.642,-23.834
'[16:43:26.250 06/11/2076]',-14.066,-21.880,-34.774,-5.079,3.516,-44.542,-45.714,9.377,-31.648,-16.020,-40.635,-34.383,-48.840,-10.940,-28.913,-35.556,-35.165,-45.714,35.556,7.033,21.490,-5.470,-28.913
'[16:43:26.254 06/11/2076]',-60.171,-30.476,-19.536,-4.689,-45.714,-35.556,-42.589,8.205,-15.629,-11.722,-39.463,-32.821,-25.788,-9.768,-33.993,-31.648,-30.476,-47.277,20.317,17.582,28.132,-3.907,-33.993
'[16:43:26.258 06/11/2076]',-47.277,-32.039,-10.940,-8.987,-33.211,-33.602,-41.416,7.424,-9.377,-8.596,-36.337,-26.569,-10.549,-4.689,-41.807,-25.006,-27.350,-46.105,11.722,16.410,32.821,2.735,-41.807
'[16:43:26.262 06/11/2076]',-37.509,-25.397,-14.066,-5.470,-10.549,-42.589,-40.635,9.377,-23.834,-4.298,-35.165,-25.788,-16.410,-16.020,-38.291,-19.536,-25.397,-38.681,14.847,13.284,31.258,-6.252,-38.291
'[16:43:26.266 06/11/2076]',-64.078,-24.615,-21.099,-2.344,-41.416,-41.026,-39.853,8.987,-25.788,-6.642,-32.821,-32.430,-25.788,-17.973,-32.821,-21.880,-23.053,-35.556,21.880,5.470,30.085,-10.940,-32.821
'[16:43:26.270 06/11/2076]',-55.092,-14.066,-25.788,-2.344,-36.337,-35.946,-33.602,8.596,-13.675,-22.271,-26.960,-27.350,-28.132,-19.145,-31.648,-13.284,-22.662,-30.867,26.569,-6.252,30.867,-8.596,-31.648
'[16:43:26.273 06/11/2076]',-44.933,8.205,-52.747,-0.391,-33.993,-30.085,-28.523,1.954,-19.927,-33.211,-21.099,-18.755,-37.900,-17.973,-37.509,0.000,-25.006,-25.397,53.529,-25.788,25.006,0.000,-37.509
'[16:43:26.277 06/11/2076]',-48.059,-5.079,-34.774,1.563,-51.575,-12.894,-25.397,3.907,-19.927,-38.681,-15.629,-24.225,-44.542,-25.006,-25.788,-3.907,-26.960,-25.006,35.556,-12.112,21.880,-5.861,-25.788
'[16:43:26.281 06/11/2076]',-37.509,-17.582,-11.722,9.768,-41.807,-12.503,-21.099,17.973,-27.741,-35.946,-12.112,-23.443,-48.840,-22.271,-23.053,-7.033,-26.178,-22.271,12.503,-0.391,26.960,-4.689,-23.053
'[16:43:26.285 06/11/2076]',-33.993,-21.490,-5.079,11.722,-24.615,-24.615,-19.536,19.927,-28.913,-30.476,-13.284,-5.470,-34.774,-32.430,-19.536,7.814,-25.397,-19.145,5.861,0.781,32.821,-8.205,-19.536
'[16:43:26.289 06/11/2076]',-22.271,-35.165,7.033,19.145,11.722,-51.966,-23.053,32.430,-40.635,-17.192,-19.927,3.907,-48.449,-20.317,-15.238,9.377,-17.582,-24.225,-6.252,2.344,44.542,-7.814,-15.238
'[16:43:26.293 06/11/2076]',-29.695,-27.350,3.126,14.066,10.549,-63.297,-21.880,34.383,-25.006,-9.768,-18.364,-19.927,-44.151,-3.126,-10.549,-17.192,-4.689,-32.430,-2.344,-9.377,48.059,-4.689,-10.549
'[16:43:26.297 06/11/2076]',-41.807,-18.364,-6.642,8.987,-5.861,-53.529,-25.397,27.350,3.516,-13.284,-12.112,-30.085,-26.178,8.596,-12.112,-23.443,0.781,-33.993,7.424,-13.675,37.118,1.954,-12.112
'[16:43:26.301 06/11/2076]',-6.642,-19.536,-15.629,14.457,12.894,-37.900,-22.271,19.536,12.894,-21.099,-3.907,-15.238,-16.410,1.172,-12.894,0.391,-1.172,-23.834,16.410,1.172,16.020,0.000,-12.894
'[16:43:26.305 06/11/2076]',-4.298,-19.536,-9.768,15.629,2.344,-21.880,-16.410,17.973,21.880,-21.880,3.516,-7.814,-2.735,-5.079,-9.377,12.112,-2.735,-12.503,10.549,11.722,5.470,-4.298,-9.377
'[16:43:26.309 06/11/2076]',-16.410,-14.847,-9.377,16.801,-19.927,-11.331,-18.364,26.178,-6.252,-23.053,7.424,0.781,-21.880,-8.205,-8.596,17.582,-5.861,-6.642,10.159,7.424,0.000,-4.689,-8.596
'[16:43:26.313 06/11/2076]',-33.602,-14.847,-5.470,17.192,-42.198,-5.470,-17.582,28.523,-32.430,-23.443,8.987,11.331,-44.933,-11.331,-0.781,21.490,-3.126,-0.391,6.252,3.907,1.954,-8.205,-0.781
'[16:43:26.316 06/11/2076]',-51.575,-10.549,-1.954,13.284,-46.496,-13.284,-14.457,24.225,-59.780,-12.112,11.722,3.126,-64.469,-15.238,7.814,14.066,1.172,-1.563,2.735,5.079,-0.391,-13.284,7.814
'[16:43:26.320 06/11/2076]',-71.893,-5.470,-0.781,7.033,-68.767,-7.424,-14.457,20.708,-74.628,-6.642,15.238,-1.954,-82.833,-8.987,11.331,11.331,0.781,-3.516,1.563,5.861,-8.596,-11.331,11.331
'[16:43:26.324 06/11/2076]',-52.747,0.391,-5.470,8.596,-50.403,-4.689,-14.457,21.099,-50.012,-10.549,16.020,3.907,-67.595,-5.470,14.457,17.582,-5.470,-1.954,6.252,0.391,-9.377,-7.814,14.457
'[16:43:26.328 06/11/2076]',-30.085,8.205,-5.079,8.205,-9.768,-19.536,-10.159,22.271,-19.927,-8.205,18.364,1.954,-38.291,-6.642,18.364,17.582,-10.159,1.563,5.861,0.391,-14.066,-7.424,18.364
'[16:43:26.332 06/11/2076]',12.112,6.252,1.954,11.722,39.463,-24.225,-8.596,27.741,-8.596,0.000,17.582,-5.470,-28.523,0.781,16.020,13.284,-12.112,3.126,-1.172,0.391,-15.629,-2.735,16.020
'[16:43:26.336 06/11/2076]',14.847,1.954,1.954,12.894,34.383,-19.927,-9.768,28.523,8.205,-0.391,16.020,2.735,-11.722,-7.424,19.145,26.960,-8.596,-2.344,-1.172,1.172,-16.801,-8.987,19.145
'[16:43:26.340 06/11/2076]',-1.172,-7.424,7.814,14.457,15.238,-16.801,-10.549,26.178,30.867,1.563,12.894,14.847,10.159,-16.801,24.225,42.198,-4.689,-6.642,-7.033,12.112,-21.490,-17.192,24.225
'[16:43:26.344 06/11/2076]',-39.853,-15.629,12.894,17.192,-35.165,-8.596,-14.457,33.211,13.675,5.861,7.033,3.126,-10.940,-10.549,26.178,26.178,-2.344,-15.629,-12.112,14.066,-19.536,-17.582,26.178
'[16:43:26.348 06/11/2076]',-87.912,-14.066,10.549,17.973,-98.462,0.391,-16.020,41.026,-27.741,7.814,1.172,0.781,-59.389,3.907,23.443,13.675,-0.781,-20.708,-9.768,7.814,-11.331,-12.503,23.443
'[16:43:26.352 06/11/2076]',-67.985,-20.317,8.987,24.225,-79.316,-7.424,-11.722,44.542,-17.192,5.861,-5.470,29.304,-41.026,6.642,19.145,26.569,-5.079,-13.675,-8.205,10.159,0.391,-6.642,19.145
'[16:43:26.355 06/11/2076]',-43.370,-17.582,8.596,19.927,-46.886,-19.536,-6.642,41.416,-30.476,13.284,-1.954,24.225,-37.900,3.126,23.834,14.847,-8.205,-8.205,-7.814,7.033,4.298,-6.642,23.834
'[16:43:26.359 06/11/2076]',3.516,-10.159,-0.781,14.066,3.907,-23.834,-13.675,42.198,-32.821,10.549,1.563,3.516,-49.621,15.238,22.271,-5.470,-9.768,-10.159,1.563,-3.907,1.172,-1.563,22.271
'[16:43:26.363 06/11/2076]',45.714,-8.987,-7.033,9.768,44.542,-20.708,-21.490,37.509,22.271,0.391,4.298,5.079,-3.126,14.847,19.145,0.781,-13.284,-8.596,7.814,1.954,-16.410,-1.563,19.145
'[16:43:26.367 06/11/2076]',20.708,-12.503,-5.470,4.689,17.192,-16.020,-18.364,24.615,26.178,2.735,6.252,3.516,12.503,4.689,13.675,8.205,-15.238,-4.689,6.252,15.238,-28.132,-5.470,13.675
'[16:43:26.371 06/11/2076]',-8.596,-10.549,-10.940,6.252,-20.708,-4.298,-21.880,23.053,12.503,-1.172,3.907,2.344,3.126,5.861,-2.344,11.722,-17.192,-6.252,11.722,16.020,-29.304,-1.172,-2.344
'[16:43:26.375 06/11/2076]',-32.821,-6.252,-11.722,5.861,-45.324,3.516,-27.350,23.053,21.099,-3.516,-2.735,10.159,4.298,12.894,-4.689,11.331,-16.801,-10.549,12.503,14.847,-30.085,2.344,-4.689
'[16:43:26.379 06/11/2076]',-30.867,1.954,-17.192,3.907,-32.821,-4.298,-23.443,19.927,3.907,-1.172,-7.033,12.112,-5.861,-3.516,4.298,10.940,-16.410,-11.331,17.973,11.331,-31.258,-8.596,4.298
'[16:43:26.383 06/11/2076]',-9.377,14.066,-25.397,5.861,-1.563,-10.940,-20.317,17.973,1.563,0.391,-5.470,4.298,-7.814,-10.940,11.331,7.424,-8.596,-15.238,26.178,1.172,-31.258,-15.238,11.331
'[16:43:26.387 06/11/2076]',18.755,21.880,-32.039,4.298,26.569,-10.940,-18.755,18.364,-8.205,3.126,-3.516,9.377,-21.880,-8.596,16.801,14.066,-3.126,-19.536,32.821,-7.814,-35.946,-14.457,16.801
'[16:43:26.391 06/11/2076]',0.391,-0.781,-8.596,5.079,-2.735,-5.470,-12.503,17.973,-16.801,11.331,0.391,19.536,-20.317,-3.126,15.629,21.880,1.563,-17.973,9.377,9.768,-33.993,-10.940,15.629
'[16:43:26.395 06/11/2076]',0.000,-10.940,-1.563,3.907,-16.801,4.298,-10.159,14.457,-3.516,10.549,7.424,11.722,-0.391,2.735,12.112,12.112,2.344,-16.410,2.344,18.364,-29.304,-8.596,12.112
'[16:43:26.398 06/11/2076]',-1.954,-19.927,3.516,3.907,-30.867,15.629,-12.503,14.066,-7.424,14.457,12.894,6.642,1.172,8.205,13.284,4.298,3.516,-15.238,-2.735,26.569,-31.648,-7.814,13.284
'[16:43:26.402 06/11/2076]',0.391,-25.006,8.987,2.735,-20.708,9.768,-11.331,11.331,-16.801,15.629,9.768,20.708,-5.861,13.675,3.907,16.801,1.172,-12.894,-8.205,33.993,-30.476,-1.563,3.907
'[16:43:26.406 06/11/2076]',1.172,-17.582,5.079,1.172,-0.781,-5.079,-10.549,7.424,0.000,11.722,5.470,25.006,8.596,-5.470,18.364,21.099,-1.563,-13.284,-4.298,27.741,-26.178,-17.973,18.364
'[16:43:26.410 06/11/2076]',18.364,-1.563,-1.954,1.563,27.350,-14.066,-9.377,13.675,-10.159,7.424,-1.172,5.079,-14.066,3.126,13.284,-1.563,-0.781,-21.490,2.735,8.596,-18.364,-11.722,13.284
'[16:43:26.414 06/11/2076]',-4.298,6.642,-1.563,5.470,12.112,-24.225,-6.642,26.569,-13.675,4.689,-14.457,0.781,-32.039,24.615,3.516,-19.536,-1.172,-26.178,2.344,-13.675,3.907,0.391,3.516
'[16:43:26.418 06/11/2076]',-15.629,6.642,3.126,-2.344,-5.470,-14.066,-0.391,13.284,21.490,0.781,-12.503,0.781,7.033,22.271,-1.563,-18.364,1.172,-21.880,-2.344,-9.377,11.331,1.172,-1.563
'[16:43:26.422 06/11/2076]',-4.298,5.861,5.861,-8.987,1.563,-5.861,-0.781,4.298,22.271,0.391,-9.377,-6.642,19.927,21.880,-12.112,-24.225,4.689,-24.225,-5.079,-4.298,15.238,6.252,-12.112
'[16:43:26.426 06/11/2076]',5.470,6.252,1.954,-10.159,4.689,4.689,-13.284,8.205,-1.954,6.252,-12.503,-13.284,-1.954,22.271,-12.112,-29.304,3.907,-32.039,-1.172,-5.470,7.033,10.159,-12.112
