'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[16:23:54.176 02/09/2075]',16.410,33.993,-8.596,1.563,4.298,22.662,10.159,5.079,21.880,16.410,8.987,8.205,38.681,-16.020,35.165,-0.391,12.112,8.596,9.377,-18.755,3.126,-16.410,35.165
'[16:23:54.180 02/09/2075]',-0.391,28.132,-1.172,1.172,-17.973,30.085,10.159,4.298,-4.298,13.675,7.033,8.596,11.331,-8.987,23.443,0.781,12.112,7.033,1.954,-12.894,1.563,-4.298,23.443
'[16:23:54.184 02/09/2075]',-2.735,32.821,-5.079,-1.563,-15.238,28.913,5.470,2.344,-12.112,13.284,2.344,-1.563,0.000,-0.391,13.675,-9.768,14.847,1.172,5.861,-10.159,0.391,-3.907,13.675
'[16:23:54.188 02/09/2075]',-12.503,24.225,2.735,-0.781,-32.430,37.509,4.298,3.907,-1.172,15.238,0.391,-2.344,7.424,21.099,-3.516,-12.894,16.410,0.391,-1.954,-2.735,-0.391,14.457,-3.516
'[16:23:54.191 02/09/2075]',-11.722,11.331,15.238,2.735,-19.145,29.304,4.689,2.735,1.172,11.722,1.563,5.470,3.907,27.741,-6.642,-2.735,17.582,-1.563,-14.457,4.689,-2.344,28.913,-6.642
'[16:23:54.195 02/09/2075]',-8.987,4.298,14.847,1.563,-0.781,11.331,4.298,-2.735,5.861,4.689,2.344,4.689,0.391,20.708,-1.954,-0.391,14.847,-3.907,-14.066,8.596,-5.470,26.178,-1.954
'[16:23:54.199 02/09/2075]',-11.722,1.954,8.987,-1.172,-5.470,6.252,2.735,-4.689,25.397,1.563,-1.563,0.391,17.582,6.252,1.563,0.391,12.503,-3.907,-8.205,6.252,0.391,5.861,1.563
'[16:23:54.203 02/09/2075]',7.814,7.814,3.516,1.563,26.569,-2.735,2.344,-3.907,-4.298,-0.391,-2.344,1.954,-7.033,-10.549,12.894,0.391,10.159,-2.735,-2.735,-3.126,8.205,-5.079,12.894
'[16:23:54.207 02/09/2075]',9.768,26.569,-4.298,-1.563,33.211,2.344,3.516,-10.159,-8.205,8.205,0.391,-8.987,-1.954,-22.662,24.615,-8.596,10.549,-2.344,5.079,-14.066,10.549,-14.066,24.615
'[16:23:54.211 02/09/2075]',4.298,41.026,-16.020,2.344,19.145,16.801,1.954,-5.861,14.457,21.880,-2.344,-12.894,30.085,-25.397,25.788,-8.596,12.894,-2.344,16.801,-24.615,13.284,-22.271,25.788
'[16:23:54.215 02/09/2075]',1.563,35.556,-7.814,7.814,14.847,24.225,1.954,-3.516,23.443,19.536,-3.516,-8.596,31.258,-19.536,23.053,-3.516,12.503,-1.172,8.596,-18.755,13.675,-16.801,23.053
'[16:23:54.219 02/09/2075]',-8.205,23.834,1.563,5.079,8.596,21.099,1.172,-8.596,30.085,16.410,-3.126,-12.112,32.039,-13.284,16.801,-3.516,11.331,-1.954,-0.781,-10.940,8.596,-5.079,16.801
'[16:23:54.223 02/09/2075]',-26.960,5.861,12.503,4.298,-5.861,10.549,-0.391,-7.424,25.788,7.814,-5.079,-13.675,10.940,-4.689,13.284,-3.516,10.940,-4.298,-11.722,6.642,4.689,-9.377,13.284
'[16:23:54.227 02/09/2075]',-23.834,1.563,12.894,2.344,-0.391,1.954,-0.781,-7.033,3.907,3.907,-2.735,-11.722,-12.112,-4.298,18.364,-7.424,10.940,-4.298,-12.112,7.424,1.563,-10.159,18.364
'[16:23:54.230 02/09/2075]',-10.159,9.377,7.424,0.781,16.410,0.391,-0.391,-7.814,6.642,-3.516,1.954,-10.940,-12.503,-7.033,21.490,-6.642,12.894,-2.344,-6.642,-4.689,-1.563,-1.172,21.490
'[16:23:54.234 02/09/2075]',-10.549,15.629,-0.391,4.689,16.020,0.391,0.391,-7.033,14.066,8.205,4.298,-7.033,6.252,-7.424,22.662,-1.172,12.503,-2.344,1.172,-13.284,-0.781,-0.781,22.662
'[16:23:54.238 02/09/2075]',-10.549,17.582,-7.814,5.470,-5.861,19.145,0.391,-7.814,26.960,8.596,1.563,-8.987,23.053,-3.907,9.768,0.000,11.331,-1.954,8.596,-16.801,-0.391,2.735,9.768
'[16:23:54.242 02/09/2075]',8.987,14.457,-8.987,6.252,0.781,29.695,0.391,-8.987,18.364,2.344,2.735,-2.344,9.377,14.066,-10.159,8.596,10.940,1.954,9.768,-16.410,-4.689,22.662,-10.159
'[16:23:54.246 02/09/2075]',8.205,5.079,-1.563,2.735,10.159,17.192,0.391,-13.284,0.781,1.954,3.126,-7.814,-5.861,10.940,-11.722,4.689,8.205,1.172,2.344,-10.159,-5.470,19.927,-11.722
'[16:23:54.250 02/09/2075]',8.987,0.000,6.252,1.563,10.549,20.317,-0.391,-12.112,-19.536,7.814,4.298,-5.470,-17.973,17.973,-12.112,1.172,7.033,2.735,-5.470,1.563,-7.033,20.317,-12.112
'[16:23:54.254 02/09/2075]',8.596,7.424,0.391,0.391,24.615,4.689,-3.126,-8.987,-44.542,4.298,6.252,1.563,-39.463,-1.954,8.596,2.344,5.079,4.298,0.391,-3.126,-6.642,-1.563,8.596
'[16:23:54.258 02/09/2075]',1.563,6.642,-0.391,-3.126,28.523,-9.377,-4.689,-9.768,-42.589,2.344,3.126,0.000,-38.291,-21.880,18.755,5.470,1.172,1.172,1.172,-6.252,-9.377,-16.020,18.755
'[16:23:54.262 02/09/2075]',-0.391,3.126,-4.298,-6.642,22.271,-9.768,-5.470,-14.457,-10.549,2.344,0.781,-9.377,-10.159,-21.880,14.066,0.781,-1.954,-1.172,5.079,-3.907,-10.940,-19.927,14.066
'[16:23:54.266 02/09/2075]',-12.503,6.252,-8.987,-9.377,17.192,-21.490,-6.252,-13.675,12.112,-10.549,-0.391,-9.377,0.391,-13.675,5.861,-0.391,-2.344,-1.172,9.768,-4.689,-13.675,-14.066,5.861
'[16:23:54.270 02/09/2075]',-13.284,-0.781,-4.298,-5.470,-2.735,-3.516,-7.424,-9.768,21.099,-11.722,-3.907,-5.079,5.079,-19.145,9.377,4.298,-1.563,-1.172,5.079,-2.735,-9.377,-17.192,9.377
'[16:23:54.273 02/09/2075]',-3.516,-4.689,2.735,-1.954,-3.516,10.940,-3.516,-11.331,35.556,-6.252,-0.391,-3.907,24.615,-26.569,17.192,8.596,1.172,0.391,-1.954,5.079,-10.549,-18.755,17.192
'[16:23:54.277 02/09/2075]',3.907,1.954,-0.391,5.861,0.391,15.629,0.391,-4.689,33.602,-6.252,3.126,5.861,25.788,-22.662,22.271,11.331,3.516,2.735,1.172,2.344,-5.470,-15.629,22.271
'[16:23:54.281 02/09/2075]',3.126,7.424,-6.252,9.768,6.252,8.987,1.563,-2.735,13.675,-0.391,0.781,7.814,10.159,-25.788,18.755,19.145,3.516,3.516,7.033,-7.033,-2.344,-14.457,18.755
'[16:23:54.285 02/09/2075]',-14.457,12.503,-13.284,9.377,-9.768,3.126,5.861,-5.470,-14.066,5.861,2.344,8.205,-16.410,-17.973,18.364,19.536,1.954,6.252,14.066,-19.145,-8.987,-3.907,18.364
'[16:23:54.289 02/09/2075]',-15.629,16.801,-16.410,3.126,-4.298,-6.252,7.033,-7.814,-23.834,7.814,1.954,-2.735,-23.834,6.642,-6.642,6.642,1.563,5.470,17.192,-17.973,-11.722,12.112,-6.642
'[16:23:54.293 02/09/2075]',-17.582,-5.861,3.126,-0.391,-2.735,-14.457,5.079,-7.814,-25.006,4.298,-3.126,-5.861,-34.383,9.768,-8.205,2.735,4.298,6.252,-2.344,3.516,-13.284,5.861,-8.205
'[16:23:54.297 02/09/2075]',-19.927,-14.066,13.284,3.516,-19.536,5.470,1.563,-4.298,-32.039,4.689,-2.735,3.516,-40.635,1.172,5.861,7.424,3.516,5.079,-12.503,9.768,-19.145,5.861,5.861
'[16:23:54.301 02/09/2075]',11.722,-14.066,15.238,-1.172,16.020,6.642,-2.344,-7.814,-25.397,2.735,-2.344,-7.033,-31.258,2.735,0.391,-3.907,2.735,-1.954,-14.457,13.284,-12.894,7.033,0.391
'[16:23:54.305 02/09/2075]',26.569,-13.284,10.159,0.781,39.072,-1.172,-8.596,-4.298,-3.126,-8.205,-3.126,-6.252,-20.317,-0.781,5.470,-5.470,0.781,-7.424,-9.377,10.549,-3.126,-2.344,5.470
'[16:23:54.309 02/09/2075]',21.490,-6.252,0.391,2.344,35.556,-0.781,-12.503,-3.126,1.563,-8.987,-5.470,-3.907,-20.317,-8.987,9.768,2.344,0.000,-9.768,0.391,1.954,-1.954,-8.596,9.768
'[16:23:54.313 02/09/2075]',0.391,-0.781,-6.642,-4.298,16.410,-8.987,-8.596,-10.549,10.549,-4.298,-4.298,-16.020,-5.470,-16.410,8.596,-0.781,0.000,-10.940,7.424,-4.298,-2.344,-10.549,8.596
'[16:23:54.316 02/09/2075]',-22.271,0.000,-11.331,-1.172,-12.112,-12.112,-5.079,-5.861,21.880,0.391,-1.563,-13.675,7.424,-16.801,12.894,2.344,0.781,-5.861,12.112,-3.126,-4.689,-17.973,12.894
'[16:23:54.320 02/09/2075]',-24.225,-7.033,-5.079,0.391,-25.788,-5.079,-3.516,-2.344,16.410,7.424,-6.252,-10.159,8.596,-11.722,3.516,5.861,3.907,-1.563,5.861,5.861,-4.298,-11.722,3.516
'[16:23:54.324 02/09/2075]',-16.410,-5.470,-4.298,0.000,-19.536,-6.252,1.563,-4.298,0.391,11.331,-3.907,-11.722,2.735,-6.252,-4.298,4.298,1.954,0.000,5.079,-0.781,-1.954,4.298,-4.298
'[16:23:54.328 02/09/2075]',-7.814,-8.596,-3.516,0.781,5.079,-23.834,3.907,-4.689,-23.443,17.192,-2.735,-17.582,-14.066,-1.172,-10.159,0.000,1.172,0.000,4.298,0.391,0.391,8.205,-10.159
'[16:23:54.332 02/09/2075]',-3.126,-12.894,4.298,7.033,1.954,-7.033,1.172,-1.563,-23.443,8.205,-8.987,-10.549,-32.821,23.053,-30.476,4.689,1.954,-1.172,-3.516,8.596,3.126,26.178,-30.476
'[16:23:54.336 02/09/2075]',-13.284,-8.205,3.126,10.159,-8.205,-0.391,0.391,0.000,12.112,0.391,-10.159,-1.172,-8.596,14.066,-19.536,14.457,-1.172,-1.563,-2.344,3.516,0.391,21.099,-19.536
'[16:23:54.340 02/09/2075]',-16.801,-9.768,1.563,8.987,-15.238,0.391,0.000,-0.781,14.066,3.126,-2.735,-0.781,-1.172,-4.689,7.033,12.503,-4.689,-1.563,-0.781,7.033,-3.907,1.172,7.033
'[16:23:54.344 02/09/2075]',8.205,-8.596,0.391,7.814,-1.172,10.549,-3.907,2.344,3.907,0.781,-0.781,0.391,-9.377,-4.689,7.814,10.159,-5.861,-1.172,0.391,7.033,-1.563,0.000,7.814
'[16:23:54.348 02/09/2075]',21.099,-7.033,-11.331,8.596,17.192,-4.298,-5.470,3.516,-7.814,1.563,0.781,-0.391,-5.861,-8.205,-1.172,9.377,-7.033,0.391,12.112,-5.079,5.470,5.470,-1.172
'[16:23:54.352 02/09/2075]',5.470,-15.238,-8.205,3.126,19.145,-28.132,-3.516,-1.954,-22.271,9.377,2.344,-16.020,-12.894,-25.006,15.238,-3.126,-6.642,-1.172,8.987,-6.642,10.549,-6.642,15.238
'[16:23:54.355 02/09/2075]',-10.940,-10.159,2.735,2.735,20.317,-29.304,-0.781,-3.516,2.344,4.689,2.735,-21.099,-10.159,0.000,2.735,-3.907,1.172,0.391,-1.954,-0.391,12.112,2.344,2.735
'[16:23:54.359 02/09/2075]',-12.894,-4.298,4.689,6.252,18.364,-21.490,0.000,-1.563,50.012,7.814,0.391,-13.284,30.867,12.112,0.391,0.391,6.252,2.344,-3.907,0.391,8.205,3.907,0.391
'[16:23:54.363 02/09/2075]',5.470,-6.252,7.814,5.861,41.416,-24.225,3.126,-5.470,62.515,18.364,4.298,-12.503,43.370,14.066,18.364,-3.126,7.814,4.298,-7.033,1.563,0.391,0.391,18.364
'[16:23:54.367 02/09/2075]',32.039,-1.563,10.159,6.252,47.277,-1.172,5.861,-3.907,39.072,19.927,6.642,-3.126,16.801,30.867,8.596,4.298,11.722,5.861,-9.377,7.033,-6.642,9.377,8.596
'[16:23:54.371 02/09/2075]',38.681,-4.689,5.079,8.596,33.993,9.768,1.954,0.781,0.781,17.192,3.516,3.907,-15.238,26.178,4.689,9.377,7.814,3.516,-4.298,8.596,-7.424,2.344,4.689
'[16:23:54.375 02/09/2075]',41.026,-0.781,-2.344,4.689,34.383,9.768,0.781,-2.344,3.907,14.847,1.954,-4.689,-14.847,16.020,8.596,5.470,7.814,1.172,3.126,2.344,-10.549,-1.954,8.596
'[16:23:54.379 02/09/2075]',19.536,-0.781,-2.344,0.781,7.814,13.284,0.000,-4.298,18.364,12.503,0.781,-9.768,-2.344,6.642,8.596,8.596,7.424,0.391,3.126,6.642,-17.973,-5.079,8.596
'[16:23:54.383 02/09/2075]',-5.079,-1.954,3.126,-1.563,-12.503,10.159,-0.781,-2.735,41.807,10.159,3.907,-1.563,16.801,10.549,13.284,12.894,6.252,1.563,-2.344,9.377,-22.662,-4.689,13.284
'[16:23:54.387 02/09/2075]',26.569,4.689,3.516,-3.907,27.741,4.298,-1.172,-0.391,69.158,17.192,7.033,-0.391,50.403,18.364,13.675,10.549,7.814,5.861,-2.735,3.516,-21.490,0.391,13.675
'[16:23:54.391 02/09/2075]',49.621,5.079,2.735,-3.126,50.794,-0.781,3.126,0.391,53.138,21.880,14.066,3.907,41.807,20.708,15.238,14.847,7.814,8.205,-1.954,-0.391,-29.695,10.940,15.238
'[16:23:54.395 02/09/2075]',64.860,17.973,-0.781,-1.954,74.237,-4.298,6.642,2.735,37.900,19.145,18.755,8.596,22.662,26.569,17.582,17.973,10.159,8.205,1.563,-8.987,-27.350,10.159,17.582
'[16:23:54.398 02/09/2075]',65.250,22.271,-10.549,-0.391,68.767,-3.126,5.861,4.298,20.708,16.801,14.457,3.126,7.424,22.662,12.112,12.112,8.205,7.424,11.331,-16.801,-23.443,6.252,12.112
'[16:23:54.402 02/09/2075]',50.012,28.523,-21.099,0.391,43.370,3.126,7.424,2.735,0.391,24.225,8.596,-0.391,-5.079,27.741,0.391,9.768,5.861,7.814,21.880,-28.913,-23.053,18.364,0.391
'[16:23:54.406 02/09/2075]',26.960,16.410,-8.596,0.391,16.020,12.894,6.642,-1.563,-9.377,28.913,5.470,-3.907,-7.424,26.960,-1.172,2.344,5.079,7.814,9.377,-11.722,-14.847,12.503,-1.172
'[16:23:54.410 02/09/2075]',24.225,-4.689,14.066,0.781,13.675,15.629,5.470,-1.172,-16.410,21.880,3.126,-1.563,-18.364,33.211,-5.079,-1.954,5.861,7.814,-13.284,10.159,-8.205,14.847,-5.079
'[16:23:54.414 02/09/2075]',21.099,-10.549,19.927,1.954,20.708,8.205,3.907,-1.563,-17.582,18.755,0.000,0.391,-16.020,40.635,-22.662,-1.172,1.172,6.252,-19.145,11.722,-5.861,33.993,-22.662
'[16:23:54.418 02/09/2075]',9.768,-10.549,19.536,-0.781,15.629,3.126,2.344,-3.907,21.490,5.470,0.000,-3.126,10.159,21.099,-4.298,-3.907,2.735,0.391,-18.755,9.768,-3.907,17.582,-4.298
'[16:23:54.422 02/09/2075]',13.284,-15.238,18.755,-5.470,17.582,-3.907,1.172,-4.298,51.184,-9.377,-3.126,-10.159,22.662,7.033,1.954,-4.298,3.516,-3.126,-17.973,12.112,-4.298,0.391,1.954
'[16:23:54.426 02/09/2075]',3.907,-8.205,2.344,-3.907,10.159,-12.503,-0.391,-2.735,46.105,-3.907,-7.424,-12.894,22.271,12.112,-11.722,-2.344,1.563,-4.298,-1.563,-0.391,-7.424,9.377,-11.722
'[16:23:54.430 02/09/2075]',23.053,-5.470,-4.298,-3.907,16.020,-3.516,1.954,-6.642,51.575,5.470,-0.391,-15.629,35.165,19.536,-10.549,-2.735,6.642,0.391,5.079,-5.079,-9.377,17.582,-10.549
'[16:23:54.434 02/09/2075]',47.668,-5.470,0.781,-2.344,45.324,-0.781,3.907,-7.424,37.900,17.582,1.563,-19.145,26.960,17.192,0.781,-7.033,8.596,3.126,0.000,3.516,-7.033,4.298,0.781
'[16:23:54.438 02/09/2075]',48.059,-2.344,0.391,3.907,48.840,0.391,2.735,-2.344,29.304,20.317,3.126,-12.894,18.755,32.039,-6.252,-5.079,5.079,4.689,0.391,2.344,-4.298,14.066,-6.252
'[16:23:54.441 02/09/2075]',43.370,3.516,-4.689,4.689,44.151,2.344,3.126,-2.344,26.569,11.331,3.907,-7.814,11.331,16.410,0.781,4.689,4.298,2.735,5.470,-5.079,-7.033,4.689,0.781
