'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[10:02:37.035 08/07/2079]',-26.178,28.132,-2.344,-7.033,-4.689,-7.033,-2.344,6.642,-0.781,0.000,-2.344,-0.781,-21.099,19.145,0.391,-3.516,1.954,-3.516,3.126,-1.954,0.391,1.563,0.391
'[10:02:37.039 08/07/2079]',-51.575,52.357,-3.516,-12.112,-7.814,-10.159,-4.298,7.424,1.954,-0.781,-2.344,0.781,-39.853,40.635,-0.781,-0.781,1.954,-5.861,4.298,3.126,-1.563,-1.954,-0.781
'[10:02:37.043 08/07/2079]',-87.912,86.349,-10.940,-19.927,-11.722,-26.178,-7.814,13.284,-3.126,-7.814,-6.642,4.298,-78.535,70.720,-7.424,1.172,0.781,-13.675,11.722,1.172,-0.391,-3.516,-7.424
'[10:02:37.047 08/07/2079]',-99.634,111.355,-9.768,-34.774,-7.814,-29.304,3.907,0.000,-1.954,-7.033,-1.954,-2.344,-98.071,90.256,-0.391,-5.861,0.391,-16.801,10.549,4.298,-5.079,-8.205,-0.391
'[10:02:37.051 08/07/2079]',-61.734,61.343,-1.954,-19.145,2.344,-8.596,-11.722,-3.126,4.689,-12.503,-5.079,8.205,-62.125,55.482,-7.033,8.205,-2.735,-16.020,2.735,12.112,0.000,-15.238,-7.033
'[10:02:37.055 08/07/2079]',-38.291,36.728,0.391,-17.192,4.689,-7.424,-8.987,-7.033,-4.298,-18.755,-4.298,6.252,-51.184,29.304,-6.642,6.252,-7.033,-12.112,0.391,0.391,4.689,-14.847,-6.642
'[10:02:37.059 08/07/2079]',-63.687,67.204,2.344,-26.178,0.000,-7.033,-5.079,-7.033,-2.735,-13.675,-1.954,2.344,-72.674,46.105,8.205,0.391,-2.735,-10.940,-1.563,-3.516,0.391,-16.020,8.205
'[10:02:37.063 08/07/2079]',-87.131,89.084,5.470,-31.258,-8.205,-4.689,-5.470,-4.298,2.735,-11.722,-0.391,6.642,-85.177,65.641,9.768,5.861,1.563,-10.940,-4.689,3.516,-8.205,-16.801,9.768
'[10:02:37.066 08/07/2079]',-70.330,76.581,7.424,-24.225,-7.033,-5.861,5.470,-2.344,-2.344,-12.112,6.252,10.549,-80.098,62.125,2.735,16.410,2.344,-4.298,-6.642,-0.391,-15.238,-10.159,2.735
'[10:02:37.070 08/07/2079]',-48.449,71.893,10.549,-21.490,0.391,1.563,18.364,-7.814,-5.470,-5.079,13.675,-0.391,-75.800,64.860,3.907,8.596,10.159,-0.391,-9.768,-7.814,-15.238,-4.298,3.907
'[10:02:37.074 08/07/2079]',-59.780,76.972,12.894,-16.801,2.344,5.079,3.126,0.781,8.205,-5.470,8.205,0.391,-66.032,58.999,4.689,12.503,16.801,-7.424,-12.112,-4.689,-16.410,-2.735,4.689
'[10:02:37.078 08/07/2079]',-64.860,82.442,5.861,-15.629,2.735,3.907,-11.722,12.503,5.079,-14.066,3.907,7.033,-70.720,64.860,-15.629,22.662,16.020,-13.284,-5.079,-4.689,-9.768,-3.516,-15.629
'[10:02:37.082 08/07/2079]',-61.734,81.661,3.907,-18.755,7.033,-3.907,2.735,-0.781,11.722,-5.079,8.596,-7.033,-62.125,44.151,17.192,7.814,16.020,-5.861,-3.126,-14.066,-6.642,-17.582,17.192
'[10:02:37.086 08/07/2079]',-58.999,68.376,6.252,-14.066,3.126,-10.549,12.112,-3.516,10.159,-3.126,13.284,7.424,-64.078,37.900,27.741,25.788,13.675,-2.344,-5.470,-7.814,-21.490,-12.894,27.741
'[10:02:37.090 08/07/2079]',-46.105,73.065,4.689,-17.582,11.331,-11.331,12.112,1.563,10.549,1.172,13.284,6.252,-57.827,46.105,21.880,21.490,14.457,-1.563,-3.907,-7.033,-23.053,-6.252,21.880
'[10:02:37.094 08/07/2079]',-49.621,73.065,8.987,-12.503,5.470,-21.880,26.569,8.987,-0.781,3.907,19.927,0.391,-75.800,49.621,29.695,18.755,12.112,0.391,-8.205,-8.987,-27.350,-8.205,29.695
'[10:02:37.098 08/07/2079]',-50.403,74.628,16.020,-25.397,12.112,3.516,9.377,-10.940,9.768,8.205,17.582,-7.814,-71.111,62.515,26.569,9.377,19.927,-0.781,-15.238,-5.079,-22.662,-2.735,26.569
'[10:02:37.102 08/07/2079]',-48.449,64.078,9.377,-13.284,8.205,6.642,-5.470,2.344,9.768,3.126,10.940,1.954,-64.860,48.840,22.271,19.536,17.192,-12.112,-8.596,-1.954,-29.304,-4.689,22.271
'[10:02:37.105 08/07/2079]',-32.039,47.668,4.298,-18.755,10.940,2.735,-8.205,-3.907,5.861,0.391,11.722,-1.954,-60.171,34.774,25.397,16.020,16.801,-14.457,-3.516,-4.689,-26.569,-10.940,25.397
'[10:02:37.109 08/07/2079]',-37.509,48.840,0.391,-23.053,8.596,2.344,-6.642,-15.629,8.596,2.735,16.410,3.516,-63.687,44.542,28.523,22.271,19.927,-12.112,0.391,-9.768,-30.867,-1.563,28.523
'[10:02:37.113 08/07/2079]',-30.867,60.171,3.907,-10.549,15.238,2.735,4.689,0.000,11.331,7.424,22.271,13.284,-66.813,54.310,32.430,35.946,25.397,-10.549,-3.126,-11.722,-41.807,3.907,32.430
'[10:02:37.117 08/07/2079]',-4.689,41.026,5.079,-6.252,19.145,7.424,7.814,0.000,5.079,7.033,24.225,6.252,-49.231,37.900,25.788,28.523,26.178,-10.549,-4.298,-7.814,-33.993,-2.344,25.788
'[10:02:37.121 08/07/2079]',-3.516,39.463,2.735,-6.642,21.880,12.894,1.563,-5.470,0.781,7.424,19.145,-1.172,-48.059,33.993,19.145,21.490,26.960,-8.596,-1.954,-7.814,-29.695,-1.563,19.145
'[10:02:37.125 08/07/2079]',-23.443,55.092,1.954,-5.470,19.927,10.940,-1.954,-1.954,5.079,9.377,17.582,-5.079,-57.045,39.853,30.085,14.457,27.350,-12.503,-1.172,-12.503,-31.258,-4.689,30.085
'[10:02:37.129 08/07/2079]',-38.291,68.376,-6.252,-19.145,13.675,1.954,-7.424,-3.516,0.391,3.126,14.457,-8.596,-62.125,39.072,25.788,6.252,19.536,-16.020,7.033,-5.861,-31.648,-10.940,25.788
'[10:02:37.133 08/07/2079]',-21.490,53.138,-9.377,-17.192,12.112,3.907,-2.735,-9.768,0.000,4.689,19.927,-1.172,-55.482,33.211,32.821,12.503,19.927,-7.033,10.159,-7.424,-40.244,-10.549,32.821
'[10:02:37.137 08/07/2079]',-0.391,36.728,-10.159,-14.457,18.364,1.563,7.424,-17.192,11.722,7.033,26.178,0.000,-39.463,31.648,39.072,13.284,20.708,-2.735,10.940,-17.973,-39.853,-2.735,39.072
'[10:02:37.141 08/07/2079]',-14.066,59.389,-8.205,-10.549,14.847,0.781,12.503,-3.126,10.159,7.033,23.834,10.549,-41.026,33.211,39.853,21.099,26.178,-5.470,8.987,-15.238,-34.774,-5.861,39.853
'[10:02:37.145 08/07/2079]',-14.847,64.860,-1.172,-22.271,8.596,26.569,-3.907,-7.033,14.457,8.596,23.053,0.781,-43.370,44.151,39.072,8.596,32.821,-8.596,1.954,-5.470,-38.291,-6.642,39.072
'[10:02:37.148 08/07/2079]',-36.337,72.674,-0.391,-5.470,20.317,9.768,-3.516,2.344,9.377,3.126,15.238,15.238,-51.966,41.416,29.304,25.397,26.960,-11.722,1.172,-16.410,-21.880,-7.033,29.304
'[10:02:37.152 08/07/2079]',-30.476,67.595,0.391,-12.503,18.755,5.861,3.126,-4.689,5.470,0.000,13.284,11.722,-50.403,33.602,27.741,19.536,19.927,-13.284,0.391,-15.238,-20.317,-8.596,27.741
'[10:02:37.156 08/07/2079]',-22.271,58.217,8.205,-16.410,16.410,10.159,0.391,-0.391,4.298,-3.126,16.020,8.596,-46.496,31.648,25.397,15.238,18.364,-10.940,-7.424,-7.033,-24.615,-10.159,25.397
'[10:02:37.160 08/07/2079]',-28.132,55.092,2.735,-5.079,15.238,2.735,-1.172,7.033,6.252,-3.516,8.596,12.503,-50.012,32.821,19.927,20.708,13.284,-10.940,-1.954,-17.973,-19.145,-7.033,19.927
'[10:02:37.164 08/07/2079]',-35.165,53.138,1.563,2.735,5.079,-4.298,12.112,8.596,7.424,-4.298,10.940,24.225,-46.886,33.602,22.662,28.523,8.596,-6.642,-0.781,-19.145,-10.940,-6.642,22.662
'[10:02:37.168 08/07/2079]',-26.569,53.529,7.033,-1.172,2.735,-2.735,21.099,10.549,7.814,-0.781,14.457,21.880,-40.635,32.821,28.523,23.443,9.768,-5.079,-6.252,-10.159,-13.675,-9.377,28.523
'[10:02:37.172 08/07/2079]',-21.880,51.966,2.344,4.689,8.205,-3.126,16.410,15.238,7.814,-0.391,10.940,21.880,-30.085,28.913,19.927,22.271,8.987,-4.689,-1.563,-21.099,-3.126,-2.344,19.927
'[10:02:37.176 08/07/2079]',-49.621,51.575,-5.861,25.788,-7.424,-27.350,18.755,37.509,-7.033,-10.940,0.781,42.979,-47.277,25.788,5.861,39.853,-0.391,-8.205,6.642,-21.490,1.954,-1.172,5.861
'[10:02:37.180 08/07/2079]',-37.900,71.893,7.033,-19.927,5.470,-24.615,41.416,-0.391,3.907,2.735,11.722,-0.781,-46.886,50.012,19.927,-3.907,6.642,-1.172,-6.252,-14.066,1.172,0.781,19.927
'[10:02:37.184 08/07/2079]',-36.728,48.449,6.642,4.689,3.516,1.172,0.781,17.192,2.344,-1.954,1.172,7.424,-39.072,30.476,10.940,6.252,7.033,-6.642,-5.861,-5.079,-4.298,2.735,10.940
'[10:02:37.188 08/07/2079]',-27.741,25.397,5.861,8.205,-0.391,-2.735,5.079,10.549,3.907,-5.861,2.735,11.722,-27.350,14.847,13.675,10.940,3.907,-7.424,-5.079,-8.987,4.689,-2.344,13.675
'[10:02:37.191 08/07/2079]',-26.178,38.291,7.033,-3.516,8.205,-7.424,11.722,1.954,11.722,1.954,8.596,3.516,-34.383,21.490,36.728,1.954,7.033,-8.205,-6.252,-10.159,6.642,-10.159,36.728
'[10:02:37.195 08/07/2079]',-35.165,46.496,10.549,-6.252,10.549,10.940,-12.894,5.861,15.238,-2.344,7.814,2.344,-33.602,23.834,30.476,2.735,8.987,-14.457,-9.768,-0.391,2.735,-13.284,30.476
'[10:02:37.199 08/07/2079]',-27.350,35.946,6.642,-0.391,12.894,1.563,-4.298,4.298,7.424,0.000,0.781,7.424,-33.602,14.457,26.178,8.987,5.079,-12.503,-5.861,-6.642,6.252,-12.503,26.178
'[10:02:37.203 08/07/2079]',-19.536,32.430,6.252,-5.861,13.675,-2.735,8.205,-6.252,10.159,5.079,1.563,-0.391,-23.443,15.238,24.225,0.781,3.516,-8.987,-5.470,-12.112,5.079,-4.689,24.225
'[10:02:37.207 08/07/2079]',-25.397,42.589,5.861,-8.596,7.814,6.252,-1.172,1.563,3.126,4.689,1.563,1.563,-31.258,22.662,18.364,1.172,5.861,-7.033,-5.079,-4.689,-4.689,-2.344,18.364
'[10:02:37.211 08/07/2079]',-29.304,46.105,4.689,-3.516,4.689,7.033,-5.861,11.722,-1.563,5.861,3.907,15.629,-35.556,21.490,29.304,7.814,7.814,-5.079,-3.907,-6.252,-7.424,-1.954,29.304
'[10:02:37.215 08/07/2079]',-32.430,47.668,0.781,-7.814,-1.172,1.172,4.298,3.516,-0.781,3.907,8.205,18.364,-35.165,23.053,30.085,11.331,3.907,-2.344,0.000,-10.940,-7.424,-2.344,30.085
'[10:02:37.219 08/07/2079]',-14.847,42.979,4.298,-13.284,9.377,10.159,2.735,-4.689,4.689,7.424,14.066,10.549,-25.397,17.192,41.807,3.907,7.033,-1.563,-3.516,-8.987,-13.675,-7.424,41.807
'[10:02:37.223 08/07/2079]',-3.516,29.695,10.549,-4.298,10.549,12.112,-0.391,8.596,2.735,9.377,15.238,15.238,-19.536,14.457,35.556,13.284,10.549,0.000,-9.768,-7.814,-14.066,-3.907,35.556
'[10:02:37.227 08/07/2079]',-18.755,39.463,5.470,-2.344,5.079,6.252,0.000,12.112,0.391,8.205,13.675,16.410,-28.523,23.834,28.523,15.629,9.768,0.391,-4.689,-12.112,-8.987,-2.344,28.523
'[10:02:37.230 08/07/2079]',-18.755,41.416,2.344,-9.768,5.470,8.205,2.344,-2.344,3.907,6.642,14.457,3.516,-23.443,24.225,25.397,3.516,9.768,-0.781,-1.563,-9.768,-14.066,-0.781,25.397
'[10:02:37.234 08/07/2079]',-7.424,33.211,11.722,3.126,6.252,13.675,8.205,10.549,-8.205,5.079,22.662,18.364,-25.788,17.582,28.132,17.973,12.503,5.470,-10.940,-5.079,-13.675,-2.344,28.132
'[10:02:37.238 08/07/2079]',-9.377,32.039,4.298,3.516,1.172,10.159,10.940,7.424,-8.205,4.298,18.755,17.973,-20.317,7.424,26.569,18.755,12.894,7.424,-3.516,-6.642,-21.099,-3.126,26.569
'[10:02:37.242 08/07/2079]',-13.284,48.059,2.735,-8.987,4.689,10.940,15.238,-4.298,-8.596,8.596,17.973,8.596,-31.648,15.629,33.211,8.987,16.410,9.768,-1.954,-11.331,-28.913,-0.391,33.211
'[10:02:37.246 08/07/2079]',-24.615,62.515,5.861,-10.940,-3.907,14.847,17.192,2.735,-3.907,10.159,22.662,17.192,-38.681,27.741,37.900,19.536,19.927,14.457,-5.079,-8.205,-35.946,-3.516,37.900
'[10:02:37.250 08/07/2079]',0.391,47.668,5.079,-5.079,2.344,15.238,19.536,10.549,0.391,11.722,24.615,18.755,-23.834,22.271,35.556,21.880,21.880,20.708,-4.298,-8.205,-37.509,-5.470,35.556
'[10:02:37.254 08/07/2079]',12.112,26.569,3.516,-8.596,2.735,27.741,5.079,-1.954,6.252,10.159,17.582,7.424,-9.377,13.284,28.132,10.940,20.317,18.755,-2.735,-7.033,-34.774,-0.391,28.132
'[10:02:37.258 08/07/2079]',-8.987,37.118,2.344,-13.284,1.954,23.443,-6.252,-2.735,3.126,4.689,15.629,3.516,-21.880,19.927,25.788,5.079,15.238,7.814,-1.563,-1.172,-34.774,0.391,25.788
'[10:02:37.262 08/07/2079]',-10.159,39.853,0.391,-9.768,3.907,10.549,-5.861,10.549,0.391,3.126,10.549,1.172,-26.960,25.397,15.238,3.126,12.112,3.126,0.391,2.344,-29.695,-2.344,15.238
'[10:02:37.266 08/07/2079]',-14.066,29.304,-3.907,-9.768,3.126,0.781,-5.079,0.781,-3.907,5.079,5.470,-9.377,-24.225,17.582,14.457,-9.768,8.596,3.126,4.689,0.391,-29.304,4.298,14.457
'[10:02:37.270 08/07/2079]',-14.457,27.741,-3.126,-5.079,5.470,-3.907,6.252,-3.516,-4.689,5.470,9.377,-1.563,-19.927,12.894,15.238,0.000,7.424,6.642,3.907,-3.516,-22.271,6.252,15.238
'[10:02:37.273 08/07/2079]',-8.596,31.648,1.172,-2.735,3.126,-9.377,16.410,10.549,-1.172,7.424,15.629,0.391,-16.020,15.238,24.225,0.391,8.205,10.159,-0.391,-2.735,-22.271,1.954,24.225
'[10:02:37.277 08/07/2079]',-18.364,25.006,3.516,11.331,4.689,5.079,-10.940,23.443,3.516,5.470,8.987,18.755,-18.755,10.159,26.960,18.755,13.675,11.331,-2.735,6.642,-23.834,-1.954,26.960
'[10:02:37.281 08/07/2079]',-32.039,30.867,6.642,5.079,1.563,1.172,-4.298,12.112,1.954,0.781,7.033,19.145,-30.476,20.317,19.536,19.536,7.424,7.033,-5.861,3.907,-24.615,5.470,19.536
'[10:02:37.285 08/07/2079]',-15.629,21.880,3.126,-2.344,5.861,-2.735,-2.735,6.642,3.126,-2.344,-0.781,10.549,-22.662,18.755,6.252,8.596,1.172,0.391,-2.344,8.596,-21.880,3.907,6.252
'[10:02:37.289 08/07/2079]',-23.834,19.927,-0.391,-3.907,0.781,-7.814,-9.768,8.205,1.563,-5.470,-9.768,10.940,-18.755,9.377,-0.391,7.033,-1.172,-5.079,1.172,11.722,-17.582,-1.172,-0.391
'[10:02:37.293 08/07/2079]',-35.165,28.913,-1.954,-2.735,-2.735,-23.443,6.642,7.814,0.781,-5.079,-9.768,6.252,-23.443,19.927,-4.298,0.781,-6.642,-2.344,2.735,-0.781,-12.503,7.814,-4.298
'[10:02:37.297 08/07/2079]',-35.165,32.430,1.954,-16.801,-3.126,-10.940,3.907,-6.252,-3.126,-7.033,-7.424,-0.781,-26.178,30.867,-15.629,-7.424,-12.112,-4.689,-1.172,3.907,0.781,4.689,-15.629
'[10:02:37.301 08/07/2079]',-35.165,25.006,6.252,-0.781,-3.516,-3.907,-4.689,7.814,-3.126,-2.344,-3.907,12.894,-23.834,0.391,17.192,9.768,-9.377,0.000,-5.470,9.768,-12.894,-12.894,17.192
'[10:02:37.305 08/07/2079]',-26.960,13.284,7.424,6.642,-3.126,-5.861,-3.126,12.894,-2.344,-3.126,-3.516,17.973,-17.582,-2.735,13.284,14.457,-11.331,3.126,-6.642,1.172,-8.205,-7.033,13.284
'[10:02:37.309 08/07/2079]',-30.476,24.225,2.344,-1.172,0.391,-5.079,-3.126,3.126,-8.596,-3.516,-3.907,12.894,-38.291,17.582,7.033,8.205,-10.940,0.000,-1.563,-1.954,-5.861,0.781,7.033
'[10:02:37.313 08/07/2079]',-39.853,38.291,3.126,-0.781,-1.954,-6.252,-2.344,12.112,0.391,0.391,-8.596,10.549,-34.774,16.801,14.457,5.861,-7.424,-2.344,-2.344,0.000,-7.033,-5.079,14.457
'[10:02:37.316 08/07/2079]',-30.867,23.053,0.000,2.344,-8.596,-8.987,2.344,9.377,1.954,3.126,-8.987,6.642,-19.145,9.768,10.159,0.781,-8.987,0.781,0.781,-1.563,-0.781,-4.298,10.159
'[10:02:37.320 08/07/2079]',-8.596,8.987,0.391,1.954,1.172,-4.689,5.861,0.391,0.000,5.079,-3.516,3.126,-12.894,10.549,5.861,0.391,-7.424,4.298,0.391,-6.252,0.391,5.079,5.861
'[10:02:37.324 08/07/2079]',-14.847,13.284,2.344,-4.689,-5.470,1.563,-2.344,3.126,0.391,6.252,0.391,-2.344,-16.020,16.410,9.768,-5.470,-4.298,1.172,-1.563,-0.391,-2.344,-0.391,9.768
'[10:02:37.328 08/07/2079]',-23.834,20.708,-0.391,-3.516,-10.549,0.391,-7.033,10.159,0.781,7.033,3.516,5.470,-17.582,22.271,12.894,0.000,-1.172,2.344,1.172,3.907,-5.079,-1.172,12.894
'[10:02:37.332 08/07/2079]',-12.112,21.099,-1.563,-2.735,-1.563,-7.424,8.987,3.907,-4.689,4.298,7.814,7.814,-21.880,22.662,10.159,4.689,-0.781,7.424,2.344,-4.689,-5.079,2.735,10.159
'[10:02:37.336 08/07/2079]',4.689,16.410,0.391,-8.205,3.907,-3.907,21.880,-7.424,-2.344,8.596,10.159,-1.172,-13.284,23.834,8.987,-3.907,0.391,11.331,0.391,-8.596,1.172,1.954,8.987
'[10:02:37.340 08/07/2079]',5.470,19.145,1.563,-0.391,3.516,0.000,20.708,1.172,2.735,8.596,5.861,12.112,-2.344,10.549,13.675,8.205,1.563,14.066,-0.781,-4.298,3.907,-4.298,13.675
'[10:02:37.344 08/07/2079]',-2.344,30.476,1.563,-0.391,0.781,-14.847,39.463,3.126,-1.954,8.596,10.159,0.781,-7.424,12.894,14.847,-1.954,0.000,17.582,-0.781,-10.549,8.987,-5.079,14.847
'[10:02:37.348 08/07/2079]',-1.563,25.006,5.079,-3.907,3.907,16.020,10.940,-6.642,3.907,7.033,8.205,-7.814,-1.172,9.768,11.331,-7.424,6.252,16.801,-4.298,-6.642,15.629,-12.503,11.331
'[10:02:37.352 08/07/2079]',-3.516,12.112,1.954,7.814,-5.079,18.755,3.907,1.172,-0.781,6.642,4.689,-0.781,5.861,0.781,4.298,-0.781,3.907,12.112,-1.172,-1.563,9.377,-5.861,4.298
'[10:02:37.355 08/07/2079]',-13.284,15.629,1.954,11.722,-10.549,12.112,-0.781,16.020,-0.391,5.861,6.642,-0.781,5.861,0.781,5.861,-0.781,4.298,12.112,-1.172,-1.563,1.172,-7.033,5.861
'[10:02:37.359 08/07/2079]',-14.066,26.178,-4.689,2.735,-4.689,10.940,-5.861,9.768,-1.563,6.252,5.861,8.596,-5.861,14.847,1.954,8.596,6.642,12.894,5.470,-10.940,-1.563,-0.391,1.954
'[10:02:37.363 08/07/2079]',-9.377,32.039,-13.675,1.954,-4.689,4.298,0.781,9.768,-4.298,3.126,5.079,19.927,-17.582,22.662,2.344,16.410,5.861,9.768,14.457,-5.861,-11.331,-2.344,2.344
'[10:02:37.367 08/07/2079]',5.079,25.397,-16.020,-1.172,-2.735,1.172,6.252,7.033,0.391,1.172,7.424,24.615,-1.172,12.112,5.470,18.755,5.861,12.894,16.801,1.172,-16.410,-8.596,5.470
'[10:02:37.371 08/07/2079]',20.708,16.801,-10.549,-3.516,2.344,7.814,10.940,1.563,-14.066,0.000,8.596,20.708,-5.470,5.470,-1.954,18.364,8.205,15.629,11.331,-11.331,-8.987,-3.907,-1.954
'[10:02:37.375 08/07/2079]',11.331,20.708,-7.814,-8.596,-4.689,12.112,12.503,-5.079,-12.503,0.391,5.861,8.205,-8.987,5.079,1.172,4.689,10.159,14.457,8.596,-3.516,-10.940,-5.470,1.172
'[10:02:37.379 08/07/2079]',-25.788,40.244,2.735,-9.377,-8.205,11.331,0.391,4.689,-8.987,1.172,3.516,4.689,-14.457,9.768,0.781,4.689,10.549,9.377,-1.954,0.000,-6.252,-7.814,0.781
'[10:02:37.383 08/07/2079]',-12.503,28.132,0.781,-12.112,-2.344,4.298,4.298,-1.954,-5.861,1.172,1.563,-1.954,-1.172,-1.954,-2.344,1.954,8.987,10.159,0.000,-4.298,-7.424,-8.987,-2.344
'[10:02:37.387 08/07/2079]',3.516,8.987,-2.735,-1.954,2.735,1.563,6.252,-3.907,-6.642,0.391,1.563,1.954,1.563,-11.331,0.391,7.033,5.470,9.377,3.516,-7.424,-8.596,-5.079,0.391
'[10:02:37.391 08/07/2079]',1.954,14.066,-5.470,-6.252,5.079,0.391,-1.563,0.000,1.563,-0.391,-0.391,1.172,2.735,0.391,-2.344,2.344,5.079,0.781,6.252,-1.954,-10.159,-5.470,-2.344
'[10:02:37.395 08/07/2079]',9.768,19.536,-8.987,-13.284,9.768,-6.642,-0.391,3.126,6.642,1.563,-3.126,1.172,3.516,9.377,-5.079,0.000,6.642,-1.172,9.768,-2.344,-14.066,-1.563,-5.079
'[10:02:37.398 08/07/2079]',10.549,9.377,-3.907,-6.252,10.940,6.642,-6.252,-2.344,-4.298,0.781,-1.954,-1.954,-13.675,14.457,-3.516,-2.735,5.861,-0.781,4.689,-4.298,-11.331,2.735,-3.516
'[10:02:37.402 08/07/2079]',14.066,0.781,-5.079,-4.298,13.284,7.424,-9.377,-6.252,0.781,5.470,-7.033,-2.344,-8.596,13.284,-2.735,-4.298,6.642,-5.861,5.861,-4.298,-6.642,4.689,-2.735
'[10:02:37.406 08/07/2079]',16.020,-3.126,-7.424,-4.689,10.549,6.642,-16.801,0.391,10.159,8.987,-12.503,-4.689,4.689,7.424,-2.735,-6.642,7.814,-8.987,8.205,-0.391,-13.675,2.735,-2.735
'[10:02:37.410 08/07/2079]',5.079,3.126,-7.814,7.033,8.596,5.079,-17.192,10.159,3.516,10.549,-12.894,1.954,-7.033,10.940,-0.391,1.954,7.424,-7.424,8.596,-6.252,-11.331,5.470,-0.391
'[10:02:37.414 08/07/2079]',5.861,10.159,-11.331,2.735,12.112,2.344,-9.768,1.954,6.642,14.847,-10.940,-0.391,-8.987,16.020,3.907,0.391,7.424,-8.205,12.112,-8.205,-14.457,4.298,3.907
'[10:02:37.418 08/07/2079]',12.112,13.284,-9.768,-7.424,12.112,7.424,-10.159,-1.954,10.940,18.364,-7.033,-6.642,5.079,19.536,-0.391,-6.252,11.331,-11.331,10.549,-7.033,-17.973,7.424,-0.391
'[10:02:37.422 08/07/2079]',16.410,14.847,-10.549,-3.516,17.973,10.940,-14.457,1.954,3.907,18.755,-1.172,-4.689,-1.172,14.066,8.987,-3.907,16.410,-7.033,11.331,-9.768,-23.053,4.298,8.987
'[10:02:37.426 08/07/2079]',8.987,20.708,-10.940,-4.298,19.536,7.033,-13.675,0.391,-7.033,16.020,2.344,-6.642,-22.271,21.880,8.596,-3.516,17.192,-7.814,11.722,-17.973,-23.443,9.377,8.596
'[10:02:37.430 08/07/2079]',-1.563,28.523,-9.768,-6.642,14.457,4.689,-12.112,1.954,-1.954,17.192,3.516,-8.205,-21.099,30.085,8.596,-6.642,18.755,-7.033,10.549,-10.940,-24.225,7.033,8.596
'[10:02:37.434 08/07/2079]',19.536,13.675,-6.252,-1.172,19.927,7.033,-7.814,5.861,-2.735,16.801,7.814,-5.470,-11.722,17.582,14.847,-4.689,17.192,0.391,7.033,-6.252,-25.788,1.954,14.847
'[10:02:37.438 08/07/2079]',27.741,-0.391,-1.172,0.781,19.145,10.159,-0.781,-1.172,0.391,15.629,11.722,-0.391,-0.781,10.159,17.582,0.391,15.629,3.516,1.954,-12.112,-17.582,6.642,17.582
